name,tear,score,rate
Assault0,MASTER,6점,94승 81패 (53.71%)
천 사,MASTER,6점,223승 209패 (51.62%)
정신병자마이,MASTER,6점,201승 179패 (52.89%)
허거덩,MASTER,6점,183승 149패 (55.12%)
배화교,MASTER,6점,195승 172패 (53.13%)
협곡의 뽀로로,MASTER,5점,543승 482패 (52.98%)
파이크찾아삼만리,MASTER,5점,84승 47패 (64.12%)
마딱이왕,MASTER,5점,61승 58패 (51.26%)
한량 채현이,MASTER,5점,224승 223패 (50.11%)
무빙하고 배신 XD,MASTER,5점,65승 43패 (60.19%)
송장의 프리렌,MASTER,5점,115승 114패 (50.22%)
청개구리쇼메이커,MASTER,5점,87승 68패 (56.13%)
시련극복자,MASTER,5점,105승 78패 (57.38%)
XX0o0,MASTER,5점,70승 63패 (52.63%)
UZQueen,MASTER,5점,290승 279패 (50.97%)
WYM manmade cafe,MASTER,5점,159승 156패 (50.48%)
띤 도,MASTER,5점,145승 105패 (58.00%)
유태웅곱추,MASTER,5점,125승 99패 (55.80%)
타르텐,MASTER,5점,352승 318패 (52.54%)
Baby Talonking,MASTER,5점,126승 89패 (58.60%)
aries kanna,MASTER,5점,241승 201패 (54.52%)
88151139del,MASTER,5점,51승 44패 (53.68%)
그대라는꽃이피는계절이따로있다,MASTER,5점,189승 179패 (51.36%)
좋아두,MASTER,5점,66승 54패 (55.00%)
Hide on bush,MASTER,5점,60승 47패 (56.07%)
카지노,MASTER,5점,140승 129패 (52.04%)
Lucyna Kushinada,MASTER,5점,69승 59패 (53.91%)
방 현,MASTER,5점,54승 41패 (56.84%)
들장미꽃,MASTER,5점,100승 69패 (59.17%)
정말참을수없는맛,MASTER,5점,209승 199패 (51.23%)
hi I am 고수,MASTER,5점,137승 127패 (51.89%)
뼈로가는로션,MASTER,5점,177승 175패 (50.28%)
칸쟈키H아리아,MASTER,5점,169승 160패 (51.37%)
서세렬,MASTER,5점,248승 234패 (51.45%)
Ruler,MASTER,5점,195승 169패 (53.57%)
탑 차무식,MASTER,5점,287승 288패 (49.91%)
presenttto,MASTER,5점,196승 153패 (56.16%)
쇼메형 친추좀 ,MASTER,5점,47승 20패 (70.15%)
칼과 창 방패,MASTER,5점,154승 119패 (56.41%)
Uhyun,MASTER,5점,143승 142패 (50.18%)
민재곽,MASTER,5점,159승 130패 (55.02%)
ナヨン愛してる,MASTER,4점,122승 122패 (50.00%)
Teammate NBA,MASTER,4점,258승 241패 (51.70%)
여지를주지마,MASTER,4점,303승 269패 (52.97%)
2001 03 25,MASTER,4점,51승 50패 (50.50%)
스타일엔 간지,MASTER,4점,271승 225패 (54.64%)
억까 당하기 싫은,MASTER,4점,87승 68패 (56.13%)
단 국 쉔 화,MASTER,4점,42승 32패 (56.76%)
미련한사랑김동욱,MASTER,4점,63승 48패 (56.76%)
부질태,MASTER,4점,163승 152패 (51.75%)
nizhao1,MASTER,4점,32승 20패 (61.54%)
lilililiiiil,MASTER,4점,75승 55패 (57.69%)
매드티파티,MASTER,4점,151승 123패 (55.11%)
하은아잘좀해봐,MASTER,4점,63승 37패 (63.00%)
이루리,MASTER,4점,85승 55패 (60.71%)
spiderklng,MASTER,4점,104승 89패 (53.89%)
이판지면쌩배판다,MASTER,4점,63승 49패 (56.25%)
안녕 띠버,MASTER,4점,235승 234패 (50.11%)
KO9MA,MASTER,4점,328승 320패 (50.62%)
김애요옹,MASTER,4점,39승 33패 (54.17%)
Pnpm,MASTER,4점,108승 93패 (53.73%)
BAAAAM,MASTER,4점,35승 23패 (60.34%)
쏘니코딱지,MASTER,4점,111승 92패 (54.68%)
masic lamp,MASTER,4점,249승 216패 (53.55%)
msgw,MASTER,4점,201승 195패 (50.76%)
돌아온 조용한 새벽밤,MASTER,4점,78승 67패 (53.79%)
진영이,MASTER,4점,170승 153패 (52.63%)
살고싶으면글라스크님이라고불러라,MASTER,4점,225승 216패 (51.02%)
피 버,MASTER,4점,233승 244패 (48.85%)
참신한원딜,MASTER,4점,179승 152패 (54.08%)
정 글,MASTER,4점,87승 68패 (56.13%)
최승언,MASTER,4점,108승 102패 (51.43%)
Let me sup,MASTER,4점,112승 111패 (50.22%)
순순히항복해라,MASTER,4점,323승 325패 (49.85%)
붙잡다,MASTER,4점,59승 44패 (57.28%)
문콕 방지법,MASTER,4점,57승 41패 (58.16%)
김태희,MASTER,4점,239승 214패 (52.76%)
강태공,MASTER,4점,148승 113패 (56.70%)
카툰레이서,MASTER,4점,33승 26패 (55.93%)
S0fM,MASTER,4점,147승 127패 (53.65%)
면 떡,MASTER,4점,303승 295패 (50.67%)
JUNU,MASTER,4점,86승 64패 (57.33%)
원딜러,MASTER,4점,94승 64패 (59.49%)
복슬복슬겨드랑이,MASTER,4점,75승 71패 (51.37%)
아 해봐,MASTER,4점,34승 27패 (55.74%)
fow검색해봐,MASTER,4점,157승 119패 (56.88%)
짱시시,MASTER,3점,149승 147패 (50.34%)
1120050124,MASTER,3점,114승 79패 (59.07%)
LEGEND 도구,MASTER,3점,107승 112패 (48.86%)
Xdxt,MASTER,3점,38승 26패 (59.38%)
국밥챔버프기원,MASTER,3점,92승 75패 (55.09%)
미친태민,MASTER,3점,86승 80패 (51.81%)
뚱땡이 도살자,MASTER,3점,37승 26패 (58.73%)
착취스페셜리스트,MASTER,3점,132승 111패 (54.32%)
간절한 공룡,MASTER,3점,107승 107패 (50.00%)
어니언갈릭8287,MASTER,3점,197승 154패 (56.13%)
작자신원미상,MASTER,3점,219승 198패 (52.52%)
염예찬,MASTER,3점,161승 161패 (50.00%)
눈 튕,MASTER,3점,139승 132패 (51.29%)
철 병,MASTER,3점,133승 115패 (53.63%)
ckdhslaklrx,MASTER,3점,317승 285패 (52.66%)
SaymeHope,MASTER,3점,112승 105패 (51.61%)
허 상,MASTER,3점,102승 83패 (55.14%)
Viper,MASTER,3점,292승 292패 (50.00%)
얀 보 라,MASTER,3점,81승 51패 (61.36%)
hui,MASTER,3점,122승 103패 (54.22%)
AD 왕자님 ,MASTER,3점,43승 27패 (61.43%)
왜 우리팀 이즈는 고아일까,MASTER,3점,94승 56패 (62.67%)
인생덧없음,MASTER,3점,107승 120패 (47.14%)
Red,MASTER,3점,151승 148패 (50.50%)
AdorableCookie,MASTER,3점,120승 104패 (53.57%)
역천괴,MASTER,3점,31승 9패 (77.50%)
태 투,MASTER,3점,82승 77패 (51.57%)
리드하는 남자 ,MASTER,3점,120승 105패 (53.33%)
nfgsbnjkngfkbljn,MASTER,3점,67승 55패 (54.92%)
쿠인이,MASTER,3점,38승 31패 (55.07%)
오너 캐니언 장세현Letsgo,MASTER,3점,181승 175패 (50.84%)
안동전설의숟가락,MASTER,3점,258승 248패 (50.99%)
많이 미안해,MASTER,3점,225승 194패 (53.70%)
이차니,MASTER,3점,143승 112패 (56.08%)
novelnandos,MASTER,3점,375승 375패 (50.00%)
하늘에서내려온토끼가하는말,MASTER,3점,58승 51패 (53.21%)
구닥다리박물관,MASTER,3점,78승 49패 (61.42%)
오른으로박는사람,MASTER,3점,938승 925패 (50.35%)
박우박이,MASTER,3점,159승 148패 (51.79%)
으쯔으쯔,MASTER,3점,52승 43패 (54.74%)
기본만해,MASTER,3점,76승 54패 (58.46%)
ckkk,MASTER,3점,169승 150패 (52.98%)
siuuu날두,MASTER,3점,256승 221패 (53.67%)
happy hopey,MASTER,3점,58승 48패 (54.72%)
하얀쌀떡,MASTER,2점,360승 356패 (50.28%)
Juin,MASTER,2점,84승 81패 (50.91%)
Examined life,MASTER,2점,290승 278패 (51.06%)
Hide on bush,MASTER,2점,120승 95패 (55.81%)
멍청한 마스터,MASTER,2점,360승 358패 (50.14%)
ni qu kan yi kan,MASTER,2점,328승 322패 (50.46%)
GUARDIAN,MASTER,2점,48승 45패 (51.61%)
크앙 나 괴물병선,MASTER,2점,113승 107패 (51.36%)
happy game,MASTER,2점,304승 304패 (50.00%)
참치먹는 미어캣,MASTER,2점,283승 295패 (48.96%)
강흐l원,MASTER,2점,197승 189패 (51.04%)
T1 Zeus,MASTER,2점,60승 39패 (60.61%)
종현이,MASTER,2점,64승 55패 (53.78%)
MusiMusi,MASTER,2점,105승 112패 (48.39%)
페이커,MASTER,2점,162승 153패 (51.43%)
suixinsuoyu,MASTER,2점,284승 255패 (52.69%)
e편한세상송도,MASTER,2점,102승 96패 (51.52%)
선영이,MASTER,2점,69승 34패 (66.99%)
Snowfall,MASTER,2점,453승 449패 (50.22%)
노란색 가을,MASTER,2점,42승 25패 (62.69%)
김동호좋아하지마,MASTER,2점,340승 361패 (48.50%)
경 샹,MASTER,2점,65승 62패 (51.18%)
아직 배우지 않음,MASTER,2점,119승 95패 (55.61%)
나동경,MASTER,2점,65승 43패 (60.19%)
원 딜,MASTER,2점,496승 474패 (51.13%)
ykiu,MASTER,2점,42승 26패 (61.76%)
Haeoreum,MASTER,2점,41승 39패 (51.25%)
학사장교,MASTER,2점,115승 100패 (53.49%)
하하영진,MASTER,2점,140승 109패 (56.22%)
KR Arad,MASTER,2점,123승 92패 (57.21%)
luckeva,MASTER,2점,104승 76패 (57.78%)
n1ght dancer,MASTER,2점,28승 21패 (57.14%)
나세연,MASTER,2점,103승 83패 (55.38%)
툭툭해봐,MASTER,2점,98승 95패 (50.78%)
뿌링뿌링쿨쿨,MASTER,2점,167승 147패 (53.18%)
고수 유실공,MASTER,2점,169승 173패 (49.42%)
KoreanBignoseman,MASTER,2점,75승 53패 (58.59%)
한국카본,MASTER,2점,90승 82패 (52.33%)
아이좋아행복해에,MASTER,2점,148승 114패 (56.49%)
위쪽클릭아래그랩,MASTER,2점,201승 161패 (55.52%)
이마트 가이,MASTER,2점,282승 260패 (52.03%)
아무무,MASTER,2점,71승 59패 (54.62%)
Hide on bush,MASTER,2점,88승 75패 (53.99%)
GenocidalSpace,MASTER,2점,69승 59패 (53.91%)
오리궁뎅이 쪽쪽,MASTER,2점,145승 140패 (50.88%)
백정망나니지환,MASTER,2점,67승 53패 (55.83%)
happy   game,MASTER,2점,274승 269패 (50.46%)
hide on bush,MASTER,2점,90승 66패 (57.69%)
칸타나,MASTER,2점,41승 22패 (65.08%)
어쩔꽥꽥,MASTER,2점,81승 81패 (50.00%)
KT UP,MASTER,2점,58승 51패 (53.21%)
와지지직,MASTER,2점,192승 147패 (56.64%)
병장 최지호,MASTER,2점,62승 57패 (52.10%)
원딜만 다이아,MASTER,2점,27승 13패 (67.50%)
사나이이호균,MASTER,2점,73승 63패 (53.68%)
킴카림,MASTER,2점,333승 308패 (51.95%)
늦은나이25살프로해도될까요,MASTER,2점,104승 84패 (55.32%)
일기당천 박지훈,MASTER,2점,26승 10패 (72.22%)
카기로이,MASTER,2점,56승 49패 (53.33%)
qqqq,MASTER,2점,55승 42패 (56.70%)
이민기,MASTER,2점,152승 132패 (53.52%)
Mr йero,MASTER,2점,258승 253패 (50.49%)
댕댕이이이,MASTER,1점,40승 31패 (56.34%)
TheWitchsFlower,MASTER,1점,60승 33패 (64.52%)
곰발은슭곰발,MASTER,1점,152승 145패 (51.18%)
2000년12월11일,MASTER,1점,66승 45패 (59.46%)
나는힘이없어,MASTER,1점,60승 43패 (58.25%)
소아증,MASTER,1점,20승 7패 (74.07%)
모준혁이,MASTER,1점,56승 46패 (54.90%)
모시모시강아지,MASTER,1점,100승 71패 (58.48%)
신분세탁한사람,MASTER,1점,76승 57패 (57.14%)
하이머딩거,MASTER,1점,164승 145패 (53.07%)
양희열,MASTER,1점,246승 196패 (55.66%)
wlsyl5,MASTER,1점,188승 205패 (47.84%)
늙어버린송가락,MASTER,1점,131승 118패 (52.61%)
화산 양식,MASTER,1점,89승 78패 (53.29%)
ccanna,MASTER,1점,212승 186패 (53.27%)
영꽝이,MASTER,1점,98승 86패 (53.26%)
저라마,MASTER,1점,179승 162패 (52.49%)
주냥2,MASTER,1점,26승 12패 (68.42%)
응가스멜,MASTER,1점,231승 213패 (52.03%)
Doйg Hee,MASTER,1점,124승 94패 (56.88%)
Dia Escaped,MASTER,1점,132승 136패 (49.25%)
wngmlditkfkdgo,MASTER,1점,145승 135패 (51.79%)
오 만,MASTER,1점,51승 42패 (54.84%)
PHANTOMMOUS,MASTER,1점,177승 133패 (57.10%)
겐세이신,MASTER,1점,89승 73패 (54.94%)
광 대,MASTER,1점,124승 111패 (52.77%)
개추워크레용,MASTER,1점,99승 56패 (63.87%)
조폐공사죽기장인,MASTER,1점,43승 32패 (57.33%)
zl존성현짱짱,MASTER,1점,41승 30패 (57.75%)
꿩79,MASTER,1점,160승 140패 (53.33%)
퉁탱이,MASTER,1점,27승 14패 (65.85%)
퐁  력,MASTER,1점,52승 47패 (52.53%)
로로롤스,MASTER,1점,59승 43패 (57.84%)
뀨 왱,MASTER,1점,89승 60패 (59.73%)
MANGDUNG,MASTER,1점,26승 16패 (61.90%)
SKT T1 broccoli,MASTER,1점,199승 172패 (53.64%)
탑을 오르는 소녀,MASTER,1점,29승 21패 (58.00%)
나는sol로,MASTER,1점,53승 45패 (54.08%)
언어의 정원,MASTER,1점,116승 99패 (53.95%)
ValorBear,MASTER,1점,161승 126패 (56.10%)
일 편,MASTER,1점,150승 155패 (49.18%)
바텀이나 키워,MASTER,1점,303승 287패 (51.36%)
YuriSIN,MASTER,1점,227승 198패 (53.41%)
귀여운내얼굴TV,MASTER,1점,297승 254패 (53.90%)
시미켄을이을남자,MASTER,1점,155승 118패 (56.78%)
방관 아펠리오스,MASTER,1점,210승 205패 (50.60%)
T1 Gumayusi,MASTER,1점,123승 107패 (53.48%)
AbelBlass,MASTER,1점,132승 92패 (58.93%)
영대친구,MASTER,1점,164승 162패 (50.31%)
늙고병든이승민,MASTER,1점,97승 88패 (52.43%)
게임 기계,MASTER,1점,64승 66패 (49.23%)
Argon,MASTER,1점,108승 72패 (60.00%)
Aing,MASTER,1점,107승 92패 (53.77%)
CANN0N,MASTER,1점,59승 50패 (54.13%)
서성식,MASTER,1점,124승 101패 (55.11%)
나는졸라불교,MASTER,1점,121승 93패 (56.54%)
Kor Dragon,MASTER,1점,90승 69패 (56.60%)
어몽없니,MASTER,1점,80승 52패 (60.61%)
이슴원,MASTER,1점,98승 87패 (52.97%)
adchat15gg,MASTER,1점,70승 58패 (54.69%)
윤석열,MASTER,1점,129승 105패 (55.13%)
STEELOISDOG,MASTER,1점,94승 71패 (56.97%)
소녀가장 유림,MASTER,1점,130승 79패 (62.20%)
공포 걸었어,MASTER,1점,269승 241패 (52.75%)
블랙암걸려,MASTER,1점,281승 239패 (54.04%)
최애의아이 종수,MASTER,1점,111승 89패 (55.50%)
진 땀 승,MASTER,1점,99승 83패 (54.40%)
야 띠바,MASTER,1점,67승 54패 (55.37%)
nklq,MASTER,1점,63승 34패 (64.95%)
만섭아,MASTER,1점,192승 190패 (50.26%)
Ace준,MASTER,1점,70승 51패 (57.85%)
지식채널e방송국,MASTER,1점,219승 214패 (50.58%)
M스 터 이,MASTER,1점,59승 43패 (57.84%)
흑화맨,MASTER,1점,146승 133패 (52.33%)
스런둥이,MASTER,1점,162승 131패 (55.29%)
Harley Quinzel,MASTER,1점,663승 637패 (51.00%)
정글차이를극복중,MASTER,1점,60승 42패 (58.82%)
엄벌형,MASTER,1점,89승 82패 (52.05%)
음식물쓰레기게임,MASTER,1점,129승 127패 (50.39%)
살살좀여,MASTER,1점,111승 104패 (51.63%)
panzhexiatian,MASTER,1점,132승 119패 (52.59%)
올드트래포드,MASTER,1점,140승 115패 (54.90%)
팹시민초파인애플,MASTER,1점,118승 105패 (52.91%)
frOhliches Spiel,MASTER,1점,289승 282패 (50.61%)
AM user,MASTER,1점,53승 37패 (58.89%)
불사대마왕,MASTER,1점,343승 296패 (53.68%)
흡혈 계약,MASTER,1점,449승 422패 (51.55%)
서포터,MASTER,1점,49승 39패 (55.68%)
OXDO,MASTER,1점,53승 28패 (65.43%)
박진범1,MASTER,1점,232승 210패 (52.49%)
화산신룡 정문뽕,MASTER,1점,56승 43패 (56.57%)
IIIIllllIlll,MASTER,1점,206승 177패 (53.79%)
fancy,MASTER,1점,240승 238패 (50.21%)
2024돌문우승,MASTER,1점,128승 106패 (54.70%)
kaenavi,MASTER,1점,128승 97패 (56.89%)
땅굴파는고양이,MASTER,1점,57승 38패 (60.00%)
킥킥 못하네,MASTER,1점,83승 70패 (54.25%)
사일러스,MASTER,1점,132승 116패 (53.23%)
Mancity fan,MASTER,1점,40승 26패 (60.61%)
PokiJaeho,MASTER,1점,109승 102패 (51.66%)
우 재,MASTER,1점,74승 73패 (50.34%)
강쥐づΓ튼내ロΓ음,MASTER,1점,89승 67패 (57.05%)
술의 주사,MASTER,1점,83승 58패 (58.87%)
은신장인카직스,MASTER,1점,133승 142패 (48.36%)
Oner,MASTER,1점,47승 30패 (61.04%)
sssi0,MASTER,1점,117승 98패 (54.42%)
PINgPlez,MASTER,1점,164승 139패 (54.13%)
의문의 10년생 탑라이너,MASTER,1점,148승 127패 (53.82%)
안온한,MASTER,1점,58승 54패 (51.79%)
hyun min gochu,MASTER,1점,93승 65패 (58.86%)
안오면뒤질게,MASTER,1점,142승 124패 (53.38%)
elin123,MASTER,1점,40승 18패 (68.97%)
진또공주님모셔,MASTER,1점,146승 140패 (51.05%)
소중한 것,MASTER,1점,97승 93패 (51.05%)
K T,MASTER,1점,57승 35패 (61.96%)
리턴이있는사람,MASTER,1점,160승 150패 (51.61%)
붉은여명에피어나는꽃처럼,MASTER,1점,64승 56패 (53.33%)
locazz7er,MASTER,1점,73승 67패 (52.14%)
Croooow,MASTER,1점,81승 51패 (61.36%)
땅굴팀 구글검색,MASTER,1점,80승 40패 (66.67%)
잘취하고착취해요,MASTER,1점,133승 131패 (50.38%)
자 크,MASTER,1점,74승 58패 (56.06%)
나는 또 꺾였다,MASTER,1점,51승 38패 (57.30%)
제이스,MASTER,1점,61승 24패 (71.76%)
yunageem,MASTER,1점,67승 39패 (63.21%)
qrxb,MASTER,1점,42승 36패 (53.85%)
삼천포중학교,MASTER,1점,38승 30패 (55.88%)
TOP DIFF,MASTER,1점,56승 54패 (50.91%)
허광한,MASTER,1점,254승 229패 (52.59%)
Knight b,MASTER,1점,104승 75패 (58.10%)
다롬이,MASTER,1점,70승 44패 (61.40%)
se1f,MASTER,1점,145승 120패 (54.72%)
itsmee,MASTER,1점,31승 23패 (57.41%)
화난 호앵이,MASTER,1점,125승 125패 (50.00%)
느그다뒤졌다,MASTER,1점,169승 139패 (54.87%)
LieTalk,MASTER,1점,90승 77패 (53.89%)
숟가락,MASTER,1점,58승 43패 (57.43%)
CJ MadLife,MASTER,1점,47승 31패 (60.26%)
이젠 몰라여 ,MASTER,1점,68승 41패 (62.39%)
전재진의 트월킹,MASTER,1점,65승 54패 (54.62%)
ryeohwa,MASTER,1점,35승 19패 (64.81%)
어디사는몇kg세요,MASTER,1점,102승 113패 (47.44%)
유 안,MASTER,1점,56승 51패 (52.34%)
와또비,MASTER,1점,24승 15패 (61.54%)
인내하라참아라,MASTER,1점,134승 102패 (56.78%)
하 이 브,MASTER,1점,89승 87패 (50.57%)
SPOONKING,MASTER,1점,85승 77패 (52.47%)
스물넷코치지망생,MASTER,1점,164승 136패 (54.67%)
gang over ,MASTER,1점,75승 49패 (60.48%)
유아납치오은영,MASTER,1점,240승 219패 (52.29%)
불의축제파이크,MASTER,1점,215승 218패 (49.65%)
간장계란참치밥,MASTER,1점,163승 145패 (52.92%)
아이묭,MASTER,1점,75승 38패 (66.37%)
뚝빼기후리기큰형,MASTER,1점,226승 221패 (50.56%)
나만의 작은 젤리,MASTER,1점,59승 36패 (62.11%)
초보에요,MASTER,1점,60승 31패 (65.93%)
진 태,MASTER,1점,38승 35패 (52.05%)
카리나섹시스타킹,MASTER,1점,85승 65패 (56.67%)
adc차이딱대,MASTER,1점,72승 74패 (49.32%)
병질게임,MASTER,1점,107승 79패 (57.53%)
양학괴물,MASTER,1점,64승 22패 (74.42%)
옴 걸,MASTER,1점,178승 161패 (52.51%)
꿍해쪄,MASTER,1점,257승 274패 (48.40%)
L4V,MASTER,1점,137승 105패 (56.61%)
카리나,MASTER,1점,36승 27패 (57.14%)
원딜프로지망생1,MASTER,1점,32승 14패 (69.57%)
아 팀운 지리네,MASTER,1점,181승 161패 (52.92%)
예쁜 shao ge,MASTER,1점,117승 89패 (56.80%)
AOMG Woo Won Jae,MASTER,1점,74승 50패 (59.68%)
우주 그루브 타릭,MASTER,1점,252승 220패 (53.39%)
stitch,MASTER,1점,129승 103패 (55.60%)
불망초,MASTER,1점,431승 431패 (50.00%)
둘이하기전문,MASTER,1점,36승 20패 (64.29%)
팜하니,MASTER,1점,130승 100패 (56.52%)
라 크,MASTER,1점,61승 43패 (58.65%)
ugufhcbivi,MASTER,1점,94승 72패 (56.63%)
꼴이좋아,MASTER,1점,241승 206패 (53.91%)
미드킹,MASTER,1점,68승 43패 (61.26%)
이정도쯤이야,MASTER,1점,455승 451패 (50.22%)
낭만이오,MASTER,1점,56승 44패 (56.00%)
애 듀,MASTER,1점,20승 10패 (66.67%)
게임좋아하는남자,MASTER,1점,51승 32패 (61.45%)
sweet막걸리,MASTER,1점,93승 71패 (56.71%)
뉴메타투정글,MASTER,1점,256승 222패 (53.56%)
미친듯이 파이팅,MASTER,1점,386승 384패 (50.13%)
제온어스,MASTER,1점,260승 228패 (53.28%)
혜닝닝,MASTER,1점,57승 41패 (58.16%)
이하율,MASTER,1점,128승 63패 (67.02%)
히 루,MASTER,1점,150승 125패 (54.55%)
소년가장 원딜,MASTER,1점,259승 258패 (50.10%)
자르반,MASTER,1점,39승 18패 (68.42%)
소 희,MASTER,1점,301승 248패 (54.83%)
까불면죽어요,MASTER,1점,104승 76패 (57.78%)
suredong,MASTER,1점,32승 17패 (65.31%)
이리롱,MASTER,1점,67승 50패 (57.26%)
눈물이또륵,MASTER,1점,56승 29패 (65.88%)
홋 호,MASTER,1점,140승 129패 (52.04%)
Hubblet kata fan,MASTER,1점,63승 48패 (56.76%)
몬카1,MASTER,1점,193승 171패 (53.02%)
경 호,MASTER,1점,42승 30패 (58.33%)
xan ji o,MASTER,1점,307승 266패 (53.58%)
I東京I,MASTER,1점,37승 28패 (56.92%)
어 인정 씹인정,MASTER,1점,88승 81패 (52.07%)
PZC,MASTER,1점,116승 89패 (56.59%)
ssassd,MASTER,1점,90승 80패 (52.94%)
다리웁스,MASTER,1점,118승 92패 (56.19%)
RangerK,MASTER,1점,25승 13패 (65.79%)
Hyobiй,MASTER,1점,129승 105패 (55.13%)
경국지색 범,MASTER,1점,145승 145패 (50.00%)
시야먹어랑,MASTER,1점,50승 38패 (56.82%)
Last story,MASTER,1점,65승 43패 (60.19%)
스타킹 좋왕,MASTER,1점,176승 135패 (56.59%)
이기기 참 어렵네,MASTER,1점,36승 29패 (55.38%)
여왕의 진가,MASTER,1점,126승 105패 (54.55%)
핵고수,MASTER,1점,136승 114패 (54.40%)
SMOOS,MASTER,1점,157승 141패 (52.68%)
오 멘,MASTER,1점,37승 22패 (62.71%)
뭘쳐다봐팍씌,MASTER,1점,98승 85패 (53.55%)
상남자식오픈,MASTER,1점,80승 63패 (55.94%)
SJune,MASTER,1점,191승 160패 (54.42%)
ivimid,MASTER,1점,91승 95패 (48.92%)
감 자,MASTER,1점,113승 105패 (51.83%)
swervyonline,MASTER,1점,223승 237패 (48.48%)
RULER,MASTER,1점,89승 65패 (57.79%)
공유정,MASTER,1점,45승 21패 (68.18%)
andanother,MASTER,1점,136승 112패 (54.84%)
DWG AD king,MASTER,1점,147승 116패 (55.89%)
Heart,MASTER,1점,74승 35패 (67.89%)
걸어봐위엄like a line,MASTER,1점,141승 155패 (47.64%)
heisemaoyi,MASTER,1점,102승 92패 (52.58%)
괘 도,MASTER,1점,22승 11패 (66.67%)
정글탑싸우는게임,MASTER,1점,26승 10패 (72.22%)
보기드문,MASTER,1점,62승 46패 (57.41%)
못할수도있지 너네는 항상잘하냥,MASTER,1점,50승 48패 (51.02%)
샤코왕,MASTER,1점,127승 114패 (52.70%)
시원님,MASTER,1점,67승 66패 (50.38%)
멘탈하난좋아,MASTER,1점,51승 26패 (66.23%)
Alzen,MASTER,1점,36승 28패 (56.25%)
유 선 식,MASTER,1점,66승 56패 (54.10%)
알 파,MASTER,1점,31승 22패 (58.49%)
나쁜비둘기는없다,MASTER,1점,249승 232패 (51.77%)
choooovvyyyy,MASTER,1점,38승 24패 (61.29%)
lane push,MASTER,1점,275승 242패 (53.19%)
Unoooo,MASTER,1점,90승 72패 (55.56%)
킹누 백일 Fan,MASTER,1점,42승 33패 (56.00%)
YaChenWei,MASTER,1점,99승 72패 (57.89%)
해킹하면죽음,MASTER,1점,67승 58패 (53.60%)
카이팅 중독자,MASTER,1점,271승 238패 (53.24%)
혜 수,MASTER,1점,42승 18패 (70.00%)
제영S,MASTER,1점,204승 170패 (54.55%)
욕안하기노력하기,MASTER,1점,86승 64패 (57.33%)
헬로우friends,MASTER,1점,227승 198패 (53.41%)
수민05,MASTER,1점,157승 126패 (55.48%)
밥상돌리는만두,MASTER,1점,41승 26패 (61.19%)
온천 개발 동아리,MASTER,1점,79승 37패 (68.10%)
레드스틸 대기중,MASTER,1점,130승 105패 (55.32%)
격려보다는질책을,MASTER,1점,139승 140패 (49.82%)
예티 익충이,MASTER,1점,286승 282패 (50.35%)
lolooloololo01,MASTER,1점,64승 41패 (60.95%)
지구야 그롬 목성,MASTER,1점,189승 187패 (50.27%)
양안우의 혼,MASTER,1점,316승 307패 (50.72%)
R U Mad Cuz Game,MASTER,1점,163승 154패 (51.42%)
보조개,MASTER,1점,81승 61패 (57.04%)
소 민,MASTER,1점,124승 119패 (51.03%)
Bad sup,MASTER,1점,141승 121패 (53.82%)
명탐정 준원,MASTER,1점,98승 83패 (54.14%)
어 프,MASTER,1점,106승 67패 (61.27%)
팀은 탑운이 전부,MASTER,1점,74승 65패 (53.24%)
아이스파편수집가,MASTER,1점,127승 127패 (50.00%)
v zl죤너9rI v,MASTER,1점,82승 57패 (58.99%)
Ride or die,MASTER,1점,124승 121패 (50.61%)
Akamatu Kaede,MASTER,1점,34승 30패 (53.12%)
쵸 비,MASTER,1점,132승 130패 (50.38%)
물음표찍지말아요,MASTER,1점,49승 29패 (62.82%)
해병대 3대진미,MASTER,1점,82승 39패 (67.77%)
빨강참치,MASTER,1점,472승 453패 (51.03%)
LangLang,MASTER,1점,172승 165패 (51.04%)
식빵혐오자,MASTER,1점,80승 65패 (55.17%)
내가천재일뿐,MASTER,1점,135승 120패 (52.94%)
강 타,MASTER,1점,153승 160패 (48.88%)
임녜준,MASTER,1점,22승 5패 (81.48%)
Pham Hanni,MASTER,1점,153승 126패 (54.84%)
showmaker fan,MASTER,1점,124승 104패 (54.39%)
푸바오엉덩이,MASTER,1점,203승 176패 (53.56%)
뜨라따따,MASTER,1점,99승 94패 (51.30%)
스트레스유발협곡,MASTER,1점,210승 189패 (52.63%)
Amenadiel,MASTER,1점,99승 71패 (58.24%)
포 텐,MASTER,1점,47승 41패 (53.41%)
백억원,MASTER,1점,182승 198패 (47.89%)
cucuy el,MASTER,1점,508승 490패 (50.90%)
나를누가막을건데,MASTER,1점,75승 61패 (55.15%)
흐앙무서웡,MASTER,1점,311승 288패 (51.92%)
Calumnia,MASTER,1점,113승 83패 (57.65%)
새 벽,MASTER,1점,46승 31패 (59.74%)
선학동 최창규,MASTER,1점,99승 68패 (59.28%)
오늘부터화안냄,MASTER,1점,253승 217패 (53.83%)
Code 10,MASTER,1점,72승 67패 (51.80%)
노틸러스,MASTER,1점,171승 139패 (55.16%)
오늘은 룰루,MASTER,1점,76승 56패 (57.58%)
다람이의 산소통,MASTER,1점,35승 12패 (74.47%)
Saphire,MASTER,1점,148승 131패 (53.05%)
HackPlayer,MASTER,1점,327승 306패 (51.66%)
