name,tear,score,rate
신동무,MASTER,1점,69승 66패 (51.11%)
Bluewat,MASTER,1점,68승 38패 (64.15%)
트롤은 질거워,MASTER,1점,191승 192패 (49.87%)
젖을흔드록빠,MASTER,1점,166승 156패 (51.55%)
박정우,MASTER,1점,143승 129패 (52.57%)
백설 냥이,MASTER,1점,76승 75패 (50.33%)
정 글,MASTER,1점,151승 137패 (52.43%)
슈 화,MASTER,1점,88승 78패 (53.01%)
Lifes 2 Short,MASTER,1점,151승 122패 (55.31%)
동네 캐리머신,MASTER,1점,87승 71패 (55.06%)
이상한정글입니다,MASTER,1점,28승 32패 (46.67%)
Yasuo,MASTER,1점,42승 29패 (59.15%)
미 드,MASTER,1점,37승 34패 (52.11%)
kite9,MASTER,1점,20승 8패 (71.43%)
인 찬,MASTER,1점,178승 165패 (51.90%)
건들면과즙터져요,MASTER,1점,179승 187패 (48.91%)
데마시아를품은자,MASTER,1점,81승 81패 (50.00%)
에이징뚫은AD,MASTER,1점,235승 221패 (51.54%)
이정우,MASTER,1점,65승 36패 (64.36%)
지나갈게요좀,MASTER,1점,91승 58패 (61.07%)
소집해체까지 챌린저,MASTER,1점,100승 88패 (53.19%)
흥부아들은흥자,MASTER,1점,106승 105패 (50.24%)
원 딜,MASTER,1점,124승 116패 (51.67%)
하인츠,MASTER,1점,82승 47패 (63.57%)
오빠가태워줄께,MASTER,1점,154승 145패 (51.51%)
Do it Tomorrow,MASTER,1점,51승 37패 (57.95%)
오구오구그래떠,MASTER,1점,163승 107패 (60.37%)
겨 울,MASTER,1점,183승 198패 (48.03%)
Attack Fight go,MASTER,1점,36승 29패 (55.38%)
인정하십니까,MASTER,1점,122승 99패 (55.20%)
1999 08 20,MASTER,1점,190승 162패 (53.98%)
아 델,MASTER,1점,198승 186패 (51.56%)
리그오브양학게임,MASTER,1점,158승 148패 (51.63%)
Geats boost  9,MASTER,1점,54승 22패 (71.05%)
구구이이이이잉,MASTER,1점,457승 443패 (50.78%)
용 턱,MASTER,1점,85승 73패 (53.80%)
5t5,MASTER,1점,150승 156패 (49.02%)
알퀘이드,MASTER,1점,77승 61패 (55.80%)
Idyllic,MASTER,1점,235승 207패 (53.17%)
병민님,MASTER,1점,276승 273패 (50.27%)
미드요정 백다영,MASTER,1점,75승 61패 (55.15%)
06 여신 김순애,MASTER,1점,109승 104패 (51.17%)
전부 뮤트,MASTER,1점,116승 78패 (59.79%)
Reve Bonheur Toi,MASTER,1점,34승 31패 (52.31%)
최선을 다한 넌 받아들이겠지만,MASTER,1점,283승 231패 (55.06%)
김수찬00,MASTER,1점,147승 110패 (57.20%)
서 진,MASTER,1점,111승 78패 (58.73%)
재혁님이시다,MASTER,1점,209승 186패 (52.91%)
wvvwvwvvvwwvvv,MASTER,1점,114승 103패 (52.53%)
커피 담배 와드,MASTER,1점,139승 97패 (58.90%)
최형규,MASTER,1점,70승 65패 (51.85%)
원령이,MASTER,1점,183승 153패 (54.46%)
코바야시2,MASTER,1점,217승 212패 (50.58%)
동이야멘탈잡아봐,MASTER,1점,150승 111패 (57.47%)
나도 웃고싶어,MASTER,1점,70승 40패 (63.64%)
좋은날오쟈TT,MASTER,1점,41승 16패 (71.93%)
고추터질거같아,MASTER,1점,26승 16패 (61.90%)
헛세월,MASTER,1점,46승 41패 (52.87%)
이건 꾸미야,MASTER,1점,208승 222패 (48.37%)
운만추,MASTER,1점,209승 175패 (54.43%)
vcxzsavcxz,MASTER,1점,189승 165패 (53.39%)
email,MASTER,1점,97승 102패 (48.74%)
도 구,MASTER,1점,53승 49패 (51.96%)
채원 요정,MASTER,1점,134승 93패 (59.03%)
yunseok,MASTER,1점,72승 44패 (62.07%)
별하늘을 그리다,MASTER,1점,132승 119패 (52.59%)
크 롱,MASTER,1점,195승 194패 (50.13%)
WTIS,MASTER,1점,279승 261패 (51.67%)
lv5주황버섯,MASTER,1점,118승 101패 (53.88%)
버스전복사고,MASTER,1점,98승 89패 (52.41%)
Japya,MASTER,1점,212승 205패 (50.84%)
칼리스타,MASTER,1점,37승 12패 (75.51%)
셈틀꾼,MASTER,1점,101승 76패 (57.06%)
별을 제패한 자,MASTER,1점,73승 53패 (57.94%)
qweiouqjwioe,MASTER,1점,54승 50패 (51.92%)
usijoow,MASTER,1점,95승 90패 (51.35%)
하늘한 여름,MASTER,1점,107승 115패 (48.20%)
Oner,MASTER,1점,250승 241패 (50.92%)
망왕94,MASTER,1점,43승 26패 (62.32%)
서당개,MASTER,1점,60승 55패 (52.17%)
2동열,MASTER,1점,118승 105패 (52.91%)
JustLikeThatKR,MASTER,1점,44승 35패 (55.70%)
숭임당,MASTER,1점,288승 263패 (52.27%)
영 도,MASTER,1점,262승 264패 (49.81%)
메가 민승,MASTER,1점,131승 103패 (55.98%)
휘 린,MASTER,1점,88승 78패 (53.01%)
아토고추말랑,MASTER,1점,60승 38패 (61.22%)
마스터 지동현,MASTER,1점,136승 132패 (50.75%)
옥지얌,MASTER,1점,94승 90패 (51.09%)
이승승s,MASTER,1점,33승 26패 (55.93%)
햄스터교수님,MASTER,1점,169승 150패 (52.98%)
FORDRICK        ,MASTER,1점,51승 31패 (62.20%)
북태평양혹등고래,MASTER,1점,121승 122패 (49.79%)
Die aйa,MASTER,1점,65승 40패 (61.90%)
Mdalife,MASTER,1점,112승 65패 (63.28%)
위클리지한,MASTER,1점,35승 17패 (67.31%)
지고억지부리기,MASTER,1점,247승 230패 (51.78%)
LDSA,MASTER,1점,47승 42패 (52.81%)
태 민,MASTER,1점,49승 26패 (65.33%)
거북이사생활,MASTER,1점,117승 97패 (54.67%)
트린교수,MASTER,1점,293승 247패 (54.26%)
InovatedAD,MASTER,1점,64승 62패 (50.79%)
율무율무율무율무,MASTER,1점,125승 86패 (59.24%)
림규창,MASTER,1점,69승 59패 (53.91%)
분유타기장인,MASTER,1점,89승 59패 (60.14%)
은sol,MASTER,1점,52승 45패 (53.61%)
mk뽀리투,MASTER,1점,128승 99패 (56.39%)
새 벽,MASTER,1점,264승 226패 (53.88%)
진격의남성부,MASTER,1점,280승 279패 (50.09%)
느낌 없는 망나니,MASTER,1점,173승 138패 (55.63%)
SANTEKING,MASTER,1점,329승 336패 (49.47%)
니가 보고 싶은 밤1,MASTER,1점,32승 16패 (66.67%)
신 사,MASTER,1점,226승 169패 (57.22%)
 DAM1NOISE,MASTER,1점,22승 8패 (73.33%)
영  원,MASTER,1점,80승 58패 (57.97%)
REKKUBAR,MASTER,1점,128승 112패 (53.33%)
동 희,MASTER,1점,214승 217패 (49.65%)
현 봄,MASTER,1점,30승 16패 (65.22%)
권석원,MASTER,1점,81승 56패 (59.12%)
멘탈나간 후알파,MASTER,1점,51승 47패 (52.04%)
Chovy,MASTER,1점,84승 63패 (57.14%)
국대서폿케리아,MASTER,1점,86승 82패 (51.19%)
참 밀,MASTER,1점,163승 136패 (54.52%)
간밤간밤,MASTER,1점,163승 142패 (53.44%)
미야모토 무사시1,MASTER,1점,47승 27패 (63.51%)
8뎃씩하지마,MASTER,1점,153승 131패 (53.87%)
경 락,MASTER,1점,236승 215패 (52.33%)
Rioasd,MASTER,1점,65승 62패 (51.18%)
몰라시,MASTER,1점,50승 37패 (57.47%)
김 기 중 임,MASTER,1점,108승 87패 (55.38%)
1vsAll,MASTER,1점,32승 30패 (51.61%)
코 코,MASTER,1점,54승 35패 (60.67%)
BitterSweet,MASTER,1점,30승 20패 (60.00%)
해경이애용애용,MASTER,1점,96승 93패 (50.79%)
오시호,MASTER,1점,206승 192패 (51.76%)
천재최고쎈쓰,MASTER,1점,189승 183패 (50.81%)
티비나무,MASTER,1점,59승 41패 (59.00%)
귀여운 배기혁,MASTER,1점,97승 87패 (52.72%)
NO CHATTING PLZ,MASTER,1점,239승 212패 (52.99%)
halmasey anna,MASTER,1점,117승 109패 (51.77%)
아수라쨩,MASTER,1점,64승 58패 (52.46%)
백화요랑,MASTER,1점,94승 91패 (50.81%)
질리언,MASTER,1점,88승 79패 (52.69%)
박득동,MASTER,1점,75승 54패 (58.14%)
불화fire,MASTER,1점,294승 283패 (50.95%)
Garen Noble,MASTER,1점,327승 318패 (50.70%)
동희야철들자,MASTER,1점,230승 172패 (57.21%)
깐깐한 둘리,MASTER,1점,114승 83패 (57.87%)
오승훈,MASTER,1점,70승 54패 (56.45%)
스마싸움절대안짐,MASTER,1점,139승 128패 (52.06%)
xinshou zhongdan,MASTER,1점,43승 27패 (61.43%)
장리버,MASTER,1점,119승 113패 (51.29%)
박용민,MASTER,1점,116승 116패 (50.00%)
김뢰임,MASTER,1점,184승 168패 (52.27%)
신원당,MASTER,1점,49승 27패 (64.47%)
서폿하면지는계정,MASTER,1점,142승 116패 (55.04%)
twitch빵준,MASTER,1점,145승 141패 (50.70%)
쌍문동 콩고왕자,MASTER,1점,36승 24패 (60.00%)
팜하니,MASTER,1점,181승 172패 (51.27%)
반사회적 INTP,MASTER,1점,66승 52패 (55.93%)
숲의교회,MASTER,1점,66승 56패 (54.10%)
알파카빠따맨,MASTER,1점,54승 44패 (55.10%)
체리블루베리,MASTER,1점,216승 231패 (48.32%)
차태민,MASTER,1점,115승 102패 (53.00%)
힐링과킬링사이,MASTER,1점,41승 20패 (67.21%)
최현웅,MASTER,1점,79승 62패 (56.03%)
블 할,MASTER,1점,105승 94패 (52.76%)
wwvvwvvv,MASTER,1점,62승 41패 (60.19%)
다이아가보고싶다,MASTER,1점,51승 46패 (52.58%)
김상혁 사랑해,MASTER,1점,104승 83패 (55.61%)
무 적,MASTER,1점,39승 27패 (59.09%)
Lacerration,MASTER,1점,44승 30패 (59.46%)
노력하는용기,MASTER,1점,57승 37패 (60.64%)
인천피넛,MASTER,1점,135승 146패 (48.04%)
다방레지태안,MASTER,1점,241승 214패 (52.97%)
자몽맛 뭉찌,MASTER,1점,163승 145패 (52.92%)
흑인바비인형,MASTER,1점,165승 147패 (52.88%)
밤 당,MASTER,1점,145승 137패 (51.42%)
카작카작,MASTER,1점,76승 49패 (60.80%)
협곡 레이번,MASTER,1점,40승 35패 (53.33%)
유신대규,MASTER,1점,65승 35패 (65.00%)
달 총,MASTER,1점,68승 51패 (57.14%)
장 성,MASTER,1점,59승 60패 (49.58%)
규노스케,MASTER,1점,66승 42패 (61.11%)
조이킹,MASTER,1점,41승 31패 (56.94%)
그저 후레이크,MASTER,1점,43승 38패 (53.09%)
Marcia2,MASTER,1점,41승 9패 (82.00%)
머요링,MASTER,1점,101승 88패 (53.44%)
탑으로산다는건,MASTER,1점,41승 31패 (56.94%)
찡짱쫑 짜장면,MASTER,1점,83승 70패 (54.25%)
냥냥이 연구소,MASTER,1점,136승 133패 (50.56%)
까 만,MASTER,1점,182승 172패 (51.41%)
한 남,MASTER,1점,119승 98패 (54.84%)
HA CHUNZA,MASTER,1점,113승 89패 (55.94%)
loyal 레이,MASTER,1점,42승 26패 (61.76%)
T1 Gumayusi,MASTER,1점,208승 159패 (56.68%)
꼬돌꼬돌,MASTER,1점,119승 105패 (53.12%)
z0190846,MASTER,1점,210승 215패 (49.41%)
너보다게임잘함,MASTER,1점,23승 9패 (71.88%)
하이 HIGH,MASTER,1점,76승 61패 (55.47%)
핑좀잘들어주세요,MASTER,1점,95승 60패 (61.29%)
늘 잘하고 쉽다,MASTER,1점,83승 67패 (55.33%)
롤잘하는젊은이,MASTER,1점,115승 98패 (53.99%)
Warwick 킹,MASTER,1점,54승 51패 (51.43%)
Aellu,MASTER,1점,90승 96패 (48.39%)
탱글용건,MASTER,1점,71승 42패 (62.83%)
Hello PISA,MASTER,1점,84승 77패 (52.17%)
채윤제,MASTER,1점,249승 226패 (52.42%)
THE KOREAN GUY,MASTER,1점,58승 27패 (68.24%)
부러워하지마,MASTER,1점,137승 140패 (49.46%)
TFT 재라,MASTER,1점,104승 116패 (47.27%)
근딜러요,MASTER,1점,73승 59패 (55.30%)
The Sol Top,MASTER,1점,164승 150패 (52.23%)
무화잠,MASTER,1점,77승 68패 (53.10%)
GCL,MASTER,1점,67승 46패 (59.29%)
STJ,MASTER,1점,94승 49패 (65.73%)
센츄리,MASTER,1점,81승 50패 (61.83%)
AJEAT,MASTER,1점,75승 72패 (51.02%)
도 윤,MASTER,1점,179승 151패 (54.24%)
오호석,MASTER,1점,157승 158패 (49.84%)
내 꼬,MASTER,1점,161승 153패 (51.27%)
178116,MASTER,1점,33승 20패 (62.26%)
llddldldldldldl,MASTER,1점,218승 203패 (51.78%)
솜이는금쪽이,MASTER,1점,125승 107패 (53.88%)
son of 콩,MASTER,1점,171승 134패 (56.07%)
지분전환용닉네임,MASTER,1점,104승 99패 (51.23%)
유튜브 하나비라,MASTER,1점,166승 137패 (54.79%)
42년생 서포터,MASTER,1점,355승 363패 (49.44%)
문제이스문제있으,MASTER,1점,91승 81패 (52.91%)
등 대,MASTER,1점,105승 104패 (50.24%)
Faker,MASTER,1점,91승 64패 (58.71%)
검은 톱니바퀴 ,MASTER,1점,103승 102패 (50.24%)
Ho8,MASTER,1점,29승 15패 (65.91%)
페이코,MASTER,1점,85승 54패 (61.15%)
TRAbajaremosduro,MASTER,1점,81승 74패 (52.26%)
자 크,MASTER,1점,180승 160패 (52.94%)
내위엔아무도없어,MASTER,1점,74승 20패 (78.72%)
5학년은 시러요,MASTER,1점,101승 97패 (51.01%)
병만그릴스,MASTER,1점,287승 302패 (48.73%)
괴물쥐,MASTER,1점,213승 203패 (51.20%)
포카칩존맛탱,MASTER,1점,149승 141패 (51.38%)
버섯머거,MASTER,1점,32승 19패 (62.75%)
짱귀요미 황지성,MASTER,1점,67승 50패 (57.26%)
개고구마,MASTER,1점,152승 130패 (53.90%)
우당탕탕 박종쿠,MASTER,1점,157승 139패 (53.04%)
노 챗,MASTER,1점,122승 112패 (52.14%)
KiwiLove,MASTER,1점,126승 108패 (53.85%)
박수현,MASTER,1점,33승 17패 (66.00%)
호이준,MASTER,1점,195승 193패 (50.26%)
변이빛나는밤에,MASTER,1점,168승 157패 (51.69%)
혁 쟤,MASTER,1점,106승 80패 (56.99%)
윤재초이,MASTER,1점,104승 96패 (52.00%)
입대일20200113,MASTER,1점,104승 88패 (54.17%)
Toothless,MASTER,1점,130승 137패 (48.69%)
Yellow Tail,MASTER,1점,131승 126패 (50.97%)
인생덧없음,MASTER,1점,108승 124패 (46.55%)
주녕이야,MASTER,1점,69승 72패 (48.94%)
T1 Gumayusi,MASTER,1점,134승 124패 (51.94%)
8시53분,MASTER,1점,181승 161패 (52.92%)
빵바라바라방밤,MASTER,1점,79승 22패 (78.22%)
와우플럼맛,MASTER,1점,48승 45패 (51.61%)
봄별비,MASTER,1점,225승 223패 (50.22%)
니얼굴10cm,MASTER,1점,249승 198패 (55.70%)
달걀킴,MASTER,1점,241승 218패 (52.51%)
괴물쥐,MASTER,1점,88승 85패 (50.87%)
망가진초시계,MASTER,1점,283승 294패 (49.05%)
동혁공듀,MASTER,1점,65승 51패 (56.03%)
vaundy12,MASTER,1점,50승 49패 (50.51%)
아 미안합니다,MASTER,1점,294승 319패 (47.96%)
토마토냥냥,MASTER,1점,89승 63패 (58.55%)
카페모깍,MASTER,1점,45승 36패 (55.56%)
오 대 영,MASTER,1점,53승 25패 (67.95%)
지하강가지하강,MASTER,1점,159승 140패 (53.18%)
남은게없었음,MASTER,1점,141승 123패 (53.41%)
사로잡혀,MASTER,1점,68승 53패 (56.20%)
불임빤치,MASTER,1점,83승 57패 (59.29%)
가을참새,MASTER,1점,55승 42패 (56.70%)
괴물쥐,MASTER,1점,192승 189패 (50.39%)
710,MASTER,1점,167승 163패 (50.61%)
트롤해보자고,MASTER,1점,81승 49패 (62.31%)
은신 이블린,MASTER,1점,81승 49패 (62.31%)
Red giant,MASTER,1점,48승 18패 (72.73%)
Doyou129219238,MASTER,1점,148승 143패 (50.86%)
정의의일격,MASTER,1점,429승 414패 (50.89%)
XXAS,MASTER,1점,41승 32패 (56.16%)
죄송합니가잘못했잖아,MASTER,1점,88승 48패 (64.71%)
왕깐족,MASTER,1점,119승 122패 (49.38%)
광주 518 민주화,MASTER,1점,53승 46패 (53.54%)
afafafaf,MASTER,1점,234승 229패 (50.54%)
칸쟈키H아리아,MASTER,1점,170승 163패 (51.05%)
안 휘,MASTER,1점,60승 58패 (50.85%)
칭도 4 vendetta,MASTER,1점,103승 82패 (55.68%)
여 제,MASTER,1점,242승 232패 (51.05%)
조이현,MASTER,1점,187승 166패 (52.97%)
막 딘,MASTER,1점,67승 32패 (67.68%)
Mental Battle,MASTER,1점,45승 32패 (58.44%)
Miguel,MASTER,1점,83승 80패 (50.92%)
첫눈 성탄절 새해 그리고 성인,MASTER,1점,115승 74패 (60.85%)
리쭌영,MASTER,1점,93승 87패 (51.67%)
수차나,MASTER,1점,114승 99패 (53.52%)
이준뽕,MASTER,1점,195승 151패 (56.36%)
Dunbreakable,MASTER,1점,247승 230패 (51.78%)
Hello 모시카바,MASTER,1점,84승 70패 (54.55%)
크세로,MASTER,1점,208승 196패 (51.49%)
너랑갈래,MASTER,1점,59승 49패 (54.63%)
스트레스그만받기,MASTER,1점,119승 90패 (56.94%)
나F야,MASTER,1점,49승 35패 (58.33%)
바텀쥐,MASTER,1점,367승 383패 (48.93%)
Uniq R Coach,MASTER,1점,150승 129패 (53.76%)
휘 니,MASTER,1점,61승 46패 (57.01%)
않이재발,MASTER,1점,183승 167패 (52.29%)
깹 틴,MASTER,1점,85승 77패 (52.47%)
GorillA,MASTER,1점,82승 62패 (56.94%)
일잃은닭은실업계,MASTER,1점,55승 42패 (56.70%)
다시태어난아이,MASTER,1점,73승 71패 (50.69%)
유키츠네,MASTER,1점,72승 26패 (73.47%)
재 마,MASTER,1점,208승 154패 (57.46%)
NID Lib,MASTER,1점,499승 434패 (53.48%)
모아니면도파,MASTER,1점,73승 61패 (54.48%)
keep away,MASTER,1점,164승 141패 (53.77%)
Peaky Blinders,MASTER,1점,275승 264패 (51.02%)
영환킹,MASTER,1점,104승 91패 (53.33%)
까마귀는 길조다,MASTER,1점,61승 54패 (53.04%)
단비남자친구,MASTER,1점,44승 35패 (55.70%)
z0190846,MASTER,1점,33승 17패 (66.00%)
연습계정8707,MASTER,1점,59승 41패 (59.00%)
bob kim,MASTER,1점,237승 232패 (50.53%)
싱싱한피즈,MASTER,1점,113승 102패 (52.56%)
개구리싫어,MASTER,1점,99승 86패 (53.51%)
무능한 너굴맨,MASTER,1점,179승 159패 (52.96%)
정글가는따뚜,MASTER,1점,102승 70패 (59.30%)
Mr Xerath,MASTER,1점,263승 243패 (51.98%)
침팬지맨,MASTER,1점,422승 441패 (48.90%)
메이플한 죄,MASTER,1점,95승 60패 (61.29%)
산안드레스,MASTER,1점,102승 68패 (60.00%)
아오 지드시치,MASTER,1점,193승 172패 (52.88%)
신명해,MASTER,1점,375승 365패 (50.68%)
23살 여자 탑솔러,MASTER,1점,165승 157패 (51.24%)
량 이,MASTER,1점,133승 113패 (54.07%)
조영찬,MASTER,1점,140승 152패 (47.95%)
히나탕,MASTER,1점,27승 11패 (71.05%)
22년 6월육군입대,MASTER,1점,66승 53패 (55.46%)
태뚜시,MASTER,1점,127승 112패 (53.14%)
전현진,MASTER,1점,129승 127패 (50.39%)
아잠만아파살살좀,MASTER,1점,103승 88패 (53.93%)
Smile 19,MASTER,1점,82승 83패 (49.70%)
유효수,MASTER,1점,57승 38패 (60.00%)
가슴에화가많을껄,MASTER,1점,154승 144패 (51.68%)
열쇠좀 줘라,MASTER,1점,225승 191패 (54.09%)
이웃집 지민,MASTER,1점,128승 115패 (52.67%)
빌 에번스,MASTER,1점,43승 30패 (58.90%)
와 대박,MASTER,1점,137승 137패 (50.00%)
й짱구й,MASTER,1점,106승 97패 (52.22%)
웅무무,MASTER,1점,77승 71패 (52.03%)
태 븐,MASTER,1점,76승 71패 (51.70%)
혁민주 ,MASTER,1점,63승 42패 (60.00%)
L Y,MASTER,1점,92승 99패 (48.17%)
생각보다 잘했던 아이,MASTER,1점,47승 28패 (62.67%)
인 피,MASTER,1점,191승 200패 (48.85%)
LEshres,MASTER,1점,108승 96패 (52.94%)
pzker,MASTER,1점,123승 87패 (58.57%)
형우시치,MASTER,1점,107승 93패 (53.50%)
민 채,MASTER,1점,101승 94패 (51.79%)
캐리가능한원딜0,MASTER,1점,99승 76패 (56.57%)
한국 렉사이 ,MASTER,1점,95승 89패 (51.63%)
섹시한미대오빠,MASTER,1점,292승 241패 (54.78%)
규 멘,MASTER,1점,72승 68패 (51.43%)
Uйo,MASTER,1점,151승 122패 (55.31%)
정글o,MASTER,1점,200승 188패 (51.55%)
Borz,MASTER,1점,85승 69패 (55.19%)
유으으내,MASTER,1점,89승 86패 (50.86%)
개화결실,MASTER,1점,203승 158패 (56.23%)
개깐돌,MASTER,1점,174승 123패 (58.59%)
망치는 미드,MASTER,1점,41승 25패 (62.12%)
T1 Keria,MASTER,1점,97승 65패 (59.88%)
Mantra,MASTER,1점,87승 75패 (53.70%)
화창한날엔,MASTER,1점,212승 197패 (51.83%)
집중해서이겨봐요,MASTER,1점,53승 49패 (51.96%)
김뻑숭,MASTER,1점,61승 51패 (54.46%)
스웨인,MASTER,1점,73승 71패 (50.69%)
옥돌 가랑이,MASTER,1점,288승 286패 (50.17%)
꺼먹돼지정세,MASTER,1점,347승 308패 (52.98%)
zl존최강zl존,MASTER,1점,99승 85패 (53.80%)
attack,MASTER,1점,148승 103패 (58.96%)
선미시치,MASTER,1점,169승 166패 (50.45%)
저랑싸우지마요,MASTER,1점,93승 73패 (56.02%)
청 희 ,MASTER,1점,29승 17패 (63.04%)
말랑한곰발바닥,MASTER,1점,132승 136패 (49.25%)
미드 도와줄 사람,MASTER,1점,34승 26패 (56.67%)
세나잼,MASTER,1점,57승 42패 (57.58%)
미나리케이크,MASTER,1점,45승 30패 (60.00%)
갱안오면육두선인,MASTER,1점,78승 78패 (50.00%)
Learn to win,MASTER,1점,112승 108패 (50.91%)
고양이의주인,MASTER,1점,148승 123패 (54.61%)
설 화,MASTER,1점,171승 149패 (53.44%)
주댕인여물어,MASTER,1점,212승 181패 (53.94%)
괴물쥐,MASTER,1점,156승 131패 (54.36%)
그몰쥐,MASTER,1점,59승 56패 (51.30%)
빠삭한김부각,MASTER,1점,191승 161패 (54.26%)
꼬 마,MASTER,1점,55승 31패 (63.95%)
웰시코그멍뭉이,MASTER,1점,238승 225패 (51.40%)
GOOD GG XD,MASTER,1점,149승 114패 (56.65%)
욕시그,MASTER,1점,156승 138패 (53.06%)
J G,MASTER,1점,136승 116패 (53.97%)
Remika,MASTER,1점,340승 347패 (49.49%)
앞에가 진짜,MASTER,1점,203승 179패 (53.14%)
송 학,MASTER,1점,179승 171패 (51.14%)
티 란 데,MASTER,1점,219승 217패 (50.23%)
나르디노스,MASTER,1점,166승 150패 (52.53%)
saitom,MASTER,1점,40승 16패 (71.43%)
In memory,MASTER,1점,65승 46패 (58.56%)
Laurent,MASTER,1점,128승 125패 (50.59%)
Panf,MASTER,1점,78승 53패 (59.54%)
갈리아리,MASTER,1점,112승 95패 (54.11%)
동삭동 폴킴,MASTER,1점,122승 119패 (50.62%)
평택살아요,MASTER,1점,204승 196패 (51.00%)
범죄혁,MASTER,1점,78승 74패 (51.32%)
빡찬호,MASTER,1점,53승 32패 (62.35%)
wogus98,MASTER,1점,52승 35패 (59.77%)
KR CJAM,MASTER,1점,193승 169패 (53.31%)
댄 라,MASTER,1점,87승 81패 (51.79%)
사 랑,MASTER,1점,59승 54패 (52.21%)
저효율고비용,MASTER,1점,126승 74패 (63.00%)
Riven Is Ban,MASTER,1점,76승 57패 (57.14%)
나루루,MASTER,1점,41승 28패 (59.42%)
SP00N,MASTER,1점,168승 154패 (52.17%)
롤또롤또,MASTER,1점,215승 196패 (52.31%)
찢 기,MASTER,1점,118승 91패 (56.46%)
이진복,MASTER,1점,63승 47패 (57.27%)
5월14일까지트롤,MASTER,1점,94승 62패 (60.26%)
왈왈왈왈왈,MASTER,1점,176승 180패 (49.44%)
WTS,MASTER,1점,239승 208패 (53.47%)
지성 ,MASTER,1점,61승 69패 (46.92%)
신세경 팬,MASTER,1점,186승 152패 (55.03%)
й K,MASTER,1점,85승 59패 (59.03%)
아우진짜아우,MASTER,1점,109승 102패 (51.66%)
도시남,MASTER,1점,272승 233패 (53.86%)
뱌 이,MASTER,1점,283승 271패 (51.08%)
네그런사람맞아요,MASTER,1점,254승 248패 (50.60%)
티 오,MASTER,1점,51승 29패 (63.75%)
PHOTOofLEGEND,MASTER,1점,44승 35패 (55.70%)
멘탈최고사나이,MASTER,1점,55승 36패 (60.44%)
이건아니지,MASTER,1점,242승 237패 (50.52%)
FlyMe2theMoon,MASTER,1점,53승 56패 (48.62%)
dopa,MASTER,1점,62승 48패 (56.36%)
Leejaemin,MASTER,1점,53승 48패 (52.48%)
앵무매니아,MASTER,1점,106승 99패 (51.71%)
2023년6월전역,MASTER,1점,258승 226패 (53.31%)
강릉 금쪽이,MASTER,1점,162승 116패 (58.27%)
세상이아주밉다,MASTER,1점,35승 36패 (49.30%)
칼과 창 방패,MASTER,1점,44승 35패 (55.70%)
나 분명 잘했는데,MASTER,1점,123승 101패 (54.91%)
내가무슨캐릭,MASTER,1점,70승 62패 (53.03%)
바드할랭,MASTER,1점,29승 21패 (58.00%)
니가잘한게아니야,MASTER,1점,105승 95패 (52.50%)
내일은 맑은 날,MASTER,1점,160승 140패 (53.33%)
llbyll열메,MASTER,1점,50승 43패 (53.76%)
로시니,MASTER,1점,79승 67패 (54.11%)
먕토와단검,MASTER,1점,53승 19패 (73.61%)
웅키치,MASTER,1점,48승 40패 (54.55%)
난 항상 열심히,MASTER,1점,96승 86패 (52.75%)
A D,MASTER,1점,211승 181패 (53.83%)
黑  ,MASTER,1점,105승 47패 (69.08%)
iliilliililiii,MASTER,1점,44승 36패 (55.00%)
띵지대학교,MASTER,1점,155승 136패 (53.26%)
zzn,MASTER,1점,302승 295패 (50.59%)
림 섭,MASTER,1점,210승 208패 (50.24%)
초코쉐이크,MASTER,1점,197승 159패 (55.34%)
KDkold,MASTER,1점,143승 96패 (59.83%)
한동엽,MASTER,1점,74승 69패 (51.75%)
지윤뿌,MASTER,1점,47승 31패 (60.26%)
제 로,MASTER,1점,164승 152패 (51.90%)
ユンナ,MASTER,1점,277승 275패 (50.18%)
이승헌,MASTER,1점,91승 80패 (53.22%)
Shye,MASTER,1점,47승 34패 (58.02%)
THRESH,MASTER,1점,68승 52패 (56.67%)
탑바텀뽑기게임,MASTER,1점,121승 119패 (50.42%)
안 똥,MASTER,1점,93승 87패 (51.67%)
덩크대 다리우스,MASTER,1점,134승 138패 (49.26%)
우앙쿠왕,MASTER,1점,72승 75패 (48.98%)
yu mianbao,MASTER,1점,82승 74패 (52.56%)
stecha,MASTER,1점,63승 60패 (51.22%)
칼챔 살인사건,MASTER,1점,73승 62패 (54.07%)
구태퉤퉤퉤,MASTER,1점,36승 23패 (61.02%)
규형2,MASTER,1점,79승 49패 (61.72%)
HOWFARWILLIGO,MASTER,1점,148승 126패 (54.01%)
카 Y,MASTER,1점,142승 135패 (51.26%)
최 상혁,MASTER,1점,44승 37패 (54.32%)
정수후,MASTER,1점,53승 35패 (60.23%)
이재승,MASTER,1점,56승 40패 (58.33%)
소환일기,MASTER,1점,64승 28패 (69.57%)
미원물질,MASTER,1점,45승 40패 (52.94%)
Hide on bush,MASTER,1점,85승 72패 (54.14%)
야만의궁댕이,MASTER,1점,41승 37패 (52.56%)
강형욱한테 진개,MASTER,1점,216승 215패 (50.12%)
인격패치덜됐어요,MASTER,1점,174승 132패 (56.86%)
백지헌,MASTER,1점,266승 236패 (52.99%)
프랭스터,MASTER,1점,73승 44패 (62.39%)
잘안하는계정,MASTER,1점,40승 29패 (57.97%)
