name,tear,score,rate
T1 Dol,GM,753 LP,191승 191패 54.1%
코 태,GM,752 LP,343승 343패 52.1%
ding ji AD,GM,752 LP,284승 284패 53.4%
hide on bush,GM,751 LP,559승 559패 52.0%
팜 하 니,GM,751 LP,386승 386패 55.2%
zhendehaoleia,GM,751 LP,266승 266패 53.4%
Epilogue for you,GM,751 LP,773승 773패 51.1%
하 니,GM,751 LP,195승 195패 52.8%
M1ne Fujiko,GM,751 LP,448승 448패 52.3%
Re2n,GM,750 LP,164승 164패 58.2%
불이과 ,GM,749 LP,180승 180패 56.4%
기묘기묘,GM,749 LP,234승 234패 53.3%
유하연,GM,748 LP,337승 337패 53.2%
봄방학기간,GM,747 LP,131승 131패 57.0%
어색했,GM,746 LP,487승 487패 52.1%
DRX Career,GM,745 LP,120승 120패 62.5%
지드봇,GM,745 LP,249승 249패 54.6%
LSB Diable,GM,745 LP,200승 200패 54.2%
dydwns7667,GM,744 LP,296승 296패 52.8%
오지훈,GM,744 LP,155승 155패 55.4%
qwerasdqweasdqwe,GM,744 LP,325승 325패 52.4%
xxxibgdrgn,GM,744 LP,515승 515패 52.6%
댕청잇,GM,742 LP,142승 142패 57.0%
sdawxl,GM,742 LP,165승 165패 58.3%
YQYQ,GM,742 LP,127승 127패 57.0%
패스트볼만,GM,741 LP,360승 360패 52.6%
성진우 fan,GM,740 LP,247승 247패 53.3%
Rewind,GM,740 LP,175승 175패 55.9%
Like heisi,GM,740 LP,243승 243패 58.7%
프렌치요거,GM,738 LP,304승 304패 55.5%
밀림의강도깨비,GM,738 LP,205승 205패 54.5%
동냥아치,GM,737 LP,310승 310패 52.5%
난 숙제할것이요,GM,737 LP,236승 236패 55.8%
가서 부숴라,GM,737 LP,141승 141패 57.1%
Oamvl,GM,737 LP,134승 134패 59.8%
ni2ba,GM,737 LP,433승 433패 52.0%
Gakseong,GM,737 LP,176승 176패 57.3%
Chaliwang,GM,737 LP,593승 593패 52.1%
귀환은 죽어서,GM,736 LP,290승 290패 52.5%
true my word yey,GM,734 LP,311승 311패 56.3%
일 편,GM,733 LP,225승 225패 54.3%
옷코츠 유타,GM,733 LP,174승 174패 55.9%
good team,GM,732 LP,291승 291패 54.1%
Gakseoйg,GM,732 LP,301승 301패 53.1%
끌라우즈,GM,731 LP,372승 372패 52.7%
lushangxiaoxin,GM,731 LP,458승 458패 51.5%
kk2dd,GM,731 LP,358승 358패 52.3%
Twitch 곰팡호,GM,731 LP,331승 331패 53.5%
알 로,GM,731 LP,589승 589패 51.8%
좋은날,GM,730 LP,143승 143패 58.6%
I이경우,GM,730 LP,282승 282패 53.7%
꽃게랑,GM,729 LP,300승 300패 53.3%
좋은개미,GM,729 LP,720승 720패 51.2%
와꾸허접,GM,729 LP,183승 183패 54.5%
다이뽀유,GM,729 LP,84승 84패 66.7%
Juйwon,GM,728 LP,143승 143패 57.4%
Shmi7y,GM,726 LP,321승 321패 55.0%
BETELGEUSE,GM,725 LP,109승 109패 59.9%
성 훈,GM,725 LP,117승 117패 60.3%
KDF Quantum,GM,725 LP,592승 592패 51.5%
혁명군,GM,724 LP,313승 313패 53.3%
더블팀 석,GM,724 LP,157승 157패 55.3%
함현식,GM,723 LP,662승 662패 51.4%
WE choukesi,GM,722 LP,365승 365패 52.8%
매 루,GM,719 LP,170승 170패 56.7%
Ripple,GM,719 LP,394승 394패 52.3%
Asper,GM,719 LP,92승 92패 62.6%
1처형900골드,GM,718 LP,326승 326패 52.5%
treeeee,GM,718 LP,536승 536패 51.4%
투정꾼 ,GM,717 LP,274승 274패 53.4%
homeslicer,GM,717 LP,238승 238패 56.8%
옳은말을해버린죄,GM,716 LP,432승 432패 52.0%
T1 Oner,M,716 LP,258승 258패 53.9%
1Jiang,GM,716 LP,569승 569패 51.5%
핑 잘 안보는 사람,GM,715 LP,84승 84패 62.7%
강하다 별,GM,715 LP,449승 449패 51.8%
Prage3,GM,714 LP,622승 622패 51.3%
전상득,GM,713 LP,399승 399패 52.5%
먹고살게해주세요,GM,712 LP,317승 317패 52.4%
HLE Antimage,GM,712 LP,385승 385패 52.1%
i half,GM,711 LP,293승 293패 53.2%
Onnuri,GM,711 LP,193승 193패 54.4%
new meow,GM,709 LP,579승 579패 52.6%
i kid,GM,709 LP,352승 352패 52.6%
classline,GM,709 LP,149승 149패 56.9%
잠자는 왕,GM,708 LP,308승 308패 52.2%
백수 연수,GM,708 LP,660승 660패 51.3%
이 강,GM,708 LP,700승 700패 51.2%
Carim,GM,708 LP,361승 361패 52.2%
죽기재능,GM,707 LP,295승 295패 53.4%
love xuan,GM,707 LP,194승 194패 59.7%
Dooly,GM,707 LP,318승 318패 53.8%
EnHoaa,GM,707 LP,422승 422패 52.4%
짜 룽,GM,707 LP,167승 167패 57.0%
Viper,GM,706 LP,171승 171패 56.8%
TRADE L,GM,706 LP,225승 225패 55.3%
향 상,GM,706 LP,274승 274패 54.6%
푸른 갈대,GM,705 LP,307승 307패 52.8%
알쿵이달쿵,GM,705 LP,105승 105패 62.5%
凸凸凸,GM,705 LP,185승 185패 58.5%
낭아극쇄검,GM,705 LP,297승 297패 53.6%
경쟁경쟁,GM,705 LP,610승 610패 51.8%
즐겁지는 못해서,GM,704 LP,171승 171패 56.8%
꿈을못꿔나는,GM,704 LP,198승 198패 59.3%
기수치어,GM,704 LP,205승 205패 55.1%
국가공인벌레,GM,704 LP,172승 172패 57.5%
Celina,GM,704 LP,430승 430패 53.8%
heeseong,GM,704 LP,145승 145패 58.7%
sjj,GM,703 LP,94승 94패 68.6%
learn1,GM,703 LP,428승 428패 53.0%
Dream Iantern,GM,703 LP,229승 229패 53.9%
예빈누나 미쳤다 ,GM,702 LP,233승 233패 53.7%
늑대의사,GM,702 LP,318승 318패 54.0%
나쁘지않았다,GM,702 LP,317승 317패 53.4%
suisnbuna,GM,702 LP,143승 143패 57.4%
JZADfans,GM,702 LP,98승 98패 62.8%
매드브레인,GM,701 LP,247승 247패 53.9%
너 진짜 대단하다,GM,701 LP,132승 132패 56.7%
kismets,GM,701 LP,253승 253패 52.7%
This game canwin,GM,701 LP,119승 119패 59.8%
AfreecaTV 김병코,GM,701 LP,207승 207패 54.3%
xxxxxm,GM,700 LP,473승 473패 51.8%
창원대학,GM,699 LP,414승 414패 52.3%
a1nswer,GM,699 LP,744승 744패 51.6%
어어어 푸푸푸우,GM,698 LP,191승 191패 54.3%
땅우양,GM,698 LP,395승 395패 51.6%
TT4L,GM,698 LP,416승 416패 53.1%
Dopa,GM,698 LP,353승 353패 53.1%
달 빛,GM,697 LP,177승 177패 54.6%
lanpangzi,GM,697 LP,264승 264패 52.8%
GAL,GM,696 LP,211승 211패 56.4%
kittyQAQ,GM,696 LP,333승 333패 55.3%
ZAC똥챔,GM,696 LP,155승 155패 54.0%
또또죽냐,GM,694 LP,167승 167패 54.9%
lanl,GM,693 LP,186승 186패 55.4%
VGYoudang,GM,693 LP,646승 646패 51.4%
Neth3rworld,GM,693 LP,129승 129패 58.1%
Broadly,GM,693 LP,285승 285패 52.9%
혼나볼래진짜로,GM,692 LP,141승 141패 58.8%
영 쟁,GM,692 LP,147승 147패 55.9%
티모 하기싫다,GM,692 LP,85승 85패 58.2%
비틀캐리,GM,692 LP,120승 120패 64.5%
로스트체리,GM,692 LP,239승 239패 53.7%
gkatjrgs2,GM,692 LP,116승 116패 62.0%
히잉하지마세요,GM,691 LP,176승 176패 54.2%
소응춘,GM,691 LP,119승 119패 58.6%
원딜프로지망생,GM,691 LP,434승 434패 51.1%
경북전문대작치과,GM,691 LP,168승 168패 59.4%
ZED99,GM,691 LP,220승 220패 54.5%
Twitch TV 조관우,GM,691 LP,126승 126패 58.3%
zao chen zz,GM,689 LP,328승 328패 52.8%
MEOW,GM,688 LP,224승 224패 53.6%
CARFE,GM,688 LP,298승 298패 53.0%
zhony,GM,687 LP,172승 172패 56.8%
DODARI,GM,687 LP,162승 162패 57.2%
zhu bu zai hu,GM,686 LP,155승 155패 56.0%
jiezhili,GM,686 LP,313승 313패 53.0%
FA Kania,GM,685 LP,289승 289패 51.2%
Azarily,GM,685 LP,222승 222패 54.1%
ez guys,GM,684 LP,345승 345패 52.7%
인류의숙제 탈모,GM,683 LP,509승 509패 51.3%
미친남자 윤석훈,GM,683 LP,281승 281패 54.9%
jiangjiuovo,GM,683 LP,227승 227패 54.7%
W1zer,GM,683 LP,159승 159패 58.5%
간식 시간 포로,GM,683 LP,304승 304패 52.4%
아름다워지고싶요,GM,682 LP,224승 224패 53.5%
몰라요나아니에요,GM,682 LP,135승 135패 55.8%
Hervy,GM,682 LP,132승 132패 56.7%
kelse,GM,681 LP,296승 296패 54.1%
pupuouo,GM,681 LP,143승 143패 60.9%
ゆうき あすな,GM,681 LP,233승 233패 58.4%
일산전영찬,GM,680 LP,170승 170패 54.1%
포퉁이,GM,680 LP,469승 469패 51.3%
종근귀환 ,GM,679 LP,224승 224패 53.7%
김민교 수제자,GM,679 LP,169승 169패 55.0%
방죽안,GM,678 LP,239승 239패 55.8%
midmld1,GM,678 LP,201승 201패 54.3%
으댜다,GM,677 LP,123승 123패 56.4%
DRX Frog,GM,677 LP,276승 276패 53.2%
PoPz,GM,676 LP,233승 233패 51.9%
gaoqiqiang,GM,676 LP,287승 287패 54.0%
유 히,GM,675 LP,137승 137패 60.6%
기복심한사람,GM,674 LP,198승 198패 56.3%
sdarq1n1,GM,674 LP,679승 679패 51.3%
Xingka bi,GM,674 LP,539승 539패 51.8%
zhsh,GM,673 LP,191승 191패 58.4%
Elderwood,GM,672 LP,120승 120패 58.0%
똥독오른강마이,GM,672 LP,221승 221패 54.3%
유리품에안겨죽기,GM,672 LP,205승 205패 53.7%
Chrissy,GM,671 LP,728승 728패 51.1%
살퀸레,GM,671 LP,447승 447패 51.6%
빠 르,GM,671 LP,132승 132패 57.6%
zenmewan,GM,671 LP,365승 365패 52.1%
나는순진하다,GM,670 LP,369승 369패 51.8%
lczz,GM,670 LP,185승 185패 56.9%
OKOK0K,GM,670 LP,797승 797패 50.8%
lntersteIIar,GM,669 LP,236승 236패 58.1%
도 끼,GM,669 LP,127승 127패 56.4%
나도안함걍,GM,669 LP,237승 237패 55.4%
wdbyzmw,GM,669 LP,112승 112패 59.6%
cn06midkinggod,GM,669 LP,336승 336패 52.9%
비원딜할수도있음,GM,668 LP,116승 116패 56.6%
마장이에요,GM,668 LP,107승 107패 60.8%
jqjin,GM,668 LP,369승 369패 52.2%
77dear,GM,668 LP,131승 131패 58.7%
Mia3,GM,667 LP,312승 312패 52.9%
GaoJinSay,GM,667 LP,311승 311패 55.3%
제주사는치매청년,GM,666 LP,272승 272패 53.6%
아이유,GM,666 LP,215승 215패 55.1%
NANlKING,GM,666 LP,192승 192패 57.1%
이제로,GM,665 LP,121승 121패 58.5%
zhulinlin09,GM,664 LP,191승 191패 56.0%
먼작귀 우사기,GM,663 LP,97승 97패 63.4%
딸기퇴소,GM,663 LP,141승 141패 57.3%
PlanB,GM,663 LP,353승 353패 51.3%
세모미드,GM,662 LP,387승 387패 52.5%
st Matcha,GM,662 LP,335승 335패 54.7%
Kim Down,GM,662 LP,113승 113패 60.1%
4ckzz,GM,662 LP,174승 174패 57.0%
shuiyuanqianhe,GM,661 LP,606승 606패 51.5%
강약찬,GM,661 LP,348승 348패 52.6%
SonnabaccanaKR,GM,661 LP,188승 188패 54.0%
예빈이 키 158CM,GM,660 LP,230승 230패 53.9%
topmidfiddle33,GM,660 LP,324승 324패 55.0%
Ninetwelve,GM,659 LP,177승 177패 54.6%
Equinox,GM,659 LP,384승 384패 51.8%
릿 트,GM,658 LP,347승 347패 52.6%
장원영,GM,658 LP,494승 494패 51.7%
NA mid,GM,658 LP,294승 294패 52.9%
Last Sumnner,GM,658 LP,160승 160패 56.5%
sth2die4,GM,657 LP,442승 442패 52.6%
김유빈,GM,657 LP,336승 336패 53.2%
귀찮게하지마,GM,657 LP,246승 246패 53.7%
T1 Keria,GM,656 LP,160승 160패 54.2%
HLE Pyeonsik,GM,656 LP,891승 891패 51.0%
스물다섯번째밤,GM,655 LP,391승 391패 52.0%
GAENG,GM,655 LP,134승 134패 56.5%
열심히해볼게,GM,655 LP,268승 268패 53.0%
우치하 홍창현,GM,653 LP,222승 222패 55.1%
냥이쥬아,GM,653 LP,398승 398패 52.3%
허리피고게임하쟈,GM,652 LP,192승 192패 55.7%
Heru,GM,652 LP,572승 572패 51.1%
wzb666,GM,652 LP,247승 247패 53.8%
Natalie,GM,652 LP,195승 195패 53.6%
Shylie,GM,652 LP,341승 341패 52.7%
asdfgghgh,GM,652 LP,129승 129패 60.6%
코곰미,GM,651 LP,269승 269패 53.1%
강낭콩 부시기,GM,651 LP,448승 448패 52.2%
헨즈클럽못가,GM,650 LP,514승 514패 51.7%
강아지,GM,650 LP,241승 241패 52.9%
unzrmtk1,GM,650 LP,259승 259패 53.3%
Keias,GM,650 LP,248승 248패 52.9%
DDoiV,GM,650 LP,903승 903패 50.9%
헹 우,GM,649 LP,436승 436패 52.7%
하늘 아래 푸르름,GM,649 LP,384승 384패 52.5%
Keria,GM,649 LP,239승 239패 52.6%
단국 대표 미드 ,GM,649 LP,274승 274패 52.9%
이라온,GM,649 LP,140승 140패 57.6%
yiout,GM,649 LP,165승 165패 54.5%
One Two day zz,GM,649 LP,166승 166패 57.2%
결 혼,GM,648 LP,555승 555패 51.2%
태 구 야,M,647 LP,610승 610패 52.0%
자프키엘,GM,647 LP,207승 207패 59.8%
꿀 몬,GM,647 LP,355승 355패 52.5%
떡상할게,GM,646 LP,256승 256패 52.7%
불필요한 자아,GM,646 LP,247승 247패 56.7%
차돌이슈,GM,645 LP,175승 175패 56.6%
렐복치,GM,645 LP,610승 610패 51.5%
악마상욱,GM,645 LP,349승 349패 52.3%
겹살엔비빔각,GM,645 LP,102승 102패 60.4%
saved my life,GM,645 LP,424승 424패 52.1%
언젠간 해피엔딩,GM,644 LP,161승 161패 54.9%
죽림초,GM,644 LP,277승 277패 53.7%
류재경,GM,644 LP,159승 159패 57.0%
역발산기개세,GM,644 LP,82승 82패 66.7%
정수냥 Fan,GM,643 LP,373승 373패 52.1%
이성호왕출현,GM,643 LP,266승 266패 52.9%
Ray,GM,643 LP,119승 119패 56.9%
spr1ng,GM,643 LP,883승 883패 51.0%
anyi2ee,GM,643 LP,185승 185패 59.7%
권성진,GM,642 LP,310승 310패 54.2%
Fairy,GM,642 LP,155승 155패 55.2%
헉조롱이,GM,641 LP,97승 97패 60.2%
용진아,GM,641 LP,211승 211패 54.0%
Taloй,GM,641 LP,263승 263패 53.1%
클템엉덩이찰싹,GM,639 LP,159승 159패 58.7%
feviknight,GM,639 LP,439승 439패 52.3%
서 코,GM,638 LP,220승 220패 55.6%
닥치고좀겜해라,GM,638 LP,100승 100패 66.7%
섹 지,GM,637 LP,197승 197패 54.4%
세인쿵야,GM,637 LP,228승 228패 55.3%
xxx 300 xxx,GM,637 LP,151승 151패 55.7%
oljjlrpajkzqzxjy,GM,636 LP,311승 311패 53.7%
Seven,GM,636 LP,867승 867패 51.1%
흰둥이,GM,635 LP,152승 152패 55.9%
명월나비,GM,635 LP,363승 363패 53.1%
zl존동환짱짱고아,GM,635 LP,170승 170패 55.2%
싸이카,GM,635 LP,476승 476패 51.7%
qiuqiu,GM,635 LP,348승 348패 52.6%
정당맨,GM,634 LP,207승 207패 55.6%
Luv Lauv,GM,634 LP,129승 129패 55.6%
yi zhen feng,GM,634 LP,142승 142패 63.1%
화 균,GM,633 LP,237승 237패 54.2%
겨 울,GM,633 LP,489승 489패 51.8%
럽 냥 fan,GM,633 LP,98승 98패 60.9%
ADC0315,M,633 LP,176승 176패 56.2%
울집개는밤콩이,GM,632 LP,173승 173패 54.1%
Jpm3,GM,632 LP,115승 115패 56.9%
DuDu111,GM,632 LP,196승 196패 54.0%
나김성재야,GM,631 LP,459승 459패 52.2%
eeeLeee,GM,631 LP,256승 256패 52.9%
Saber,GM,631 LP,146승 146패 56.2%
Haru,GM,631 LP,358승 358패 52.3%
으끄으끄,M,630 LP,329승 329패 54.9%
치킨사줬더니닭다리만골라먹는김견,GM,630 LP,418승 418패 51.9%
Kiari,GM,630 LP,250승 250패 55.3%
초보대머리,GM,629 LP,223승 223패 54.3%
슬슬 올라갈게,GM,629 LP,167승 167패 54.9%
범사섭수관용,GM,629 LP,233승 233패 54.7%
qwer xd sup,GM,629 LP,168승 168패 56.4%
센 건,GM,629 LP,176승 176패 56.2%
조강현,GM,629 LP,223승 223패 55.2%
명 로,GM,628 LP,253승 253패 53.5%
피치피치빔,GM,628 LP,178승 178패 55.5%
Kuri,GM,628 LP,351승 351패 52.7%
바텀권위자,GM,628 LP,221승 221패 53.0%
관 계,GM,628 LP,242승 242패 53.7%
EllISKING,GM,628 LP,127승 127패 57.0%
어 그래 한잔해,GM,627 LP,383승 383패 51.8%
뱀에머리,GM,627 LP,306승 306패 52.0%
FA leemas ,GM,627 LP,287승 287패 54.4%
BRO Ivory,GM,627 LP,855승 855패 50.9%
Attack 0n titan,GM,627 LP,361승 361패 52.0%
괴물슈가룬,GM,626 LP,327승 327패 52.7%
Fiora,GM,626 LP,338승 338패 52.2%
1vsAll,GM,626 LP,326승 326패 51.7%
내 여자는 서려닝,GM,625 LP,313승 313패 53.9%
pyke,GM,625 LP,143승 143패 55.9%
제 드,GM,625 LP,132승 132패 55.9%
IIIlIIlIIIlll,GM,625 LP,97승 97패 62.2%
우리도 사랑했었,GM,624 LP,214승 214패 51.6%
끝이안 보여,GM,624 LP,271승 271패 52.6%
DAV1D G0GGINS,GM,624 LP,417승 417패 53.6%
저라뎃병장은위험,M,623 LP,300승 300패 54.9%
마법공학 상자,GM,623 LP,200승 200패 54.6%
zhang shun fei 2,GM,623 LP,283승 283패 51.0%
Adam,M,623 LP,375승 375패 52.4%
play slow1 ,GM,623 LP,269승 269패 53.8%
Touch,GM,623 LP,364승 364패 52.8%
LIEPRINT,GM,623 LP,226승 226패 53.7%
운 명,GM,622 LP,142승 142패 59.7%
온 재,GM,622 LP,258승 258패 53.3%
wu jin de yu,GM,622 LP,582승 582패 52.2%
tiantianfankun,GM,622 LP,410승 410패 51.7%
chayikouqi,M,622 LP,136승 136패 56.2%
피그차이나,GM,621 LP,184승 184패 54.3%
포식자,GM,621 LP,104승 104패 58.4%
우슈우슈,GM,621 LP,399승 399패 51.7%
TSM JG,M,621 LP,260승 260패 54.3%
Juliera,GM,621 LP,226승 226패 55.0%
0310,GM,621 LP,431승 431패 51.8%
zcxsdasdas,M,620 LP,282승 282패 53.6%
Enosh,M,620 LP,107승 107패 56.6%
CB fan,GM,620 LP,467승 467패 51.9%
1Tier Penguin,GM,620 LP,124승 124패 56.9%
서퍼스웨인,GM,619 LP,480승 480패 52.6%
하 나,GM,619 LP,212승 212패 58.1%
지원이가여친이랑헤어진그날걔는언,GM,619 LP,95승 95패 59.0%
zjy,GM,619 LP,387승 387패 52.4%
oyaxi,GM,619 LP,201승 201패 56.0%
연 뽀,GM,618 LP,582승 582패 51.6%
norelaxzz,GM,618 LP,375승 375패 52.5%
태 경,GM,617 LP,145승 145패 56.0%
전 사,GM,617 LP,80승 80패 64.0%
억롤남,GM,617 LP,103승 103패 57.2%
어리고싶다,GM,617 LP,320승 320패 51.6%
金秀炫,M,617 LP,319승 319패 52.6%
새콤달콤혜원,GM,617 LP,219승 219패 59.3%
Jerry,GM,617 LP,222승 222패 53.9%
끝난 이야기,GM,617 LP,258승 258패 52.8%
wmy,GM,617 LP,355승 355패 51.6%
에로망가 선생 사기리 다이스키,GM,617 LP,247승 247패 52.3%
하나둘둘셋셋셋,GM,616 LP,104승 104패 58.4%
aespa,GM,616 LP,176승 176패 58.7%
yunini,GM,616 LP,259승 259패 53.4%
QueenZu,GM,616 LP,511승 511패 51.6%
TeOhRaTe,GM,616 LP,101승 101패 62.0%
나이트,GM,616 LP,108승 108패 61.4%
Du bian che,GM,615 LP,242승 242패 52.5%
BX8KK,GM,615 LP,258승 258패 52.3%
행복해질꾸얌,GM,614 LP,177승 177패 60.6%
커 비,GM,614 LP,154승 154패 55.4%
청포도육포,M,614 LP,195승 195패 53.6%
xiying,GM,614 LP,115승 115패 57.2%
최민제,GM,614 LP,138승 138패 56.3%
dlstodeoqkr,GM,614 LP,129승 129패 67.5%
xdsnc,GM,613 LP,208승 208패 54.6%
지응성,GM,612 LP,238승 238패 53.1%
이성조,GM,612 LP,313승 313패 51.2%
손주형,M,612 LP,158승 158패 55.6%
WALLE828,GM,612 LP,101승 101패 57.4%
MUKHE,GM,612 LP,116승 116패 60.4%
갱후닝,GM,611 LP,342승 342패 52.8%
큰꿈의선생님,GM,611 LP,201승 201패 58.4%
이퍼66,GM,611 LP,208승 208패 56.2%
미 니,GM,611 LP,174승 174패 54.2%
누누처럼활짝웃기,M,611 LP,307승 307패 52.5%
날쌘 화살 신태민,GM,611 LP,251승 251패 53.0%
최애의 아이,GM,611 LP,167승 167패 54.4%
게맛탱,GM,611 LP,181승 181패 56.6%
nodfans,GM,611 LP,102승 102패 65.4%
Nuouououo,M,611 LP,289승 289패 52.6%
Hachi J,GM,611 LP,171승 171패 56.3%
BYGAO,GM,611 LP,250승 250패 53.5%
광 왕,GM,611 LP,351승 351패 52.3%
최현우,GM,610 LP,266승 266패 53.1%
이쁜 오르트구름,GM,610 LP,420승 420패 52.3%
뿌엥뿌엔,GM,610 LP,99승 99패 60.0%
Hide on bush,GM,610 LP,473승 473패 51.9%
너무 마음이 아파,GM,610 LP,225승 225패 54.2%
Atteйtion,GM,610 LP,474승 474패 52.5%
정진택,GM,609 LP,191승 191패 57.2%
flawless,GM,609 LP,231승 231패 54.2%
군계일학,GM,609 LP,199승 199패 54.8%
대머리,GM,609 LP,186승 186패 54.4%
좋은 커피1,GM,608 LP,228승 228패 57.6%
주찬갱,GM,608 LP,481승 481패 52.0%
Ryan,GM,608 LP,162승 162패 54.9%
끌고돌리고찍고,GM,608 LP,292승 292패 54.2%
zeroway,GM,608 LP,129승 129패 57.8%
Valse des fleurs,GM,608 LP,534승 534패 51.6%
초음파받아랏oOoO,GM,607 LP,121승 121패 57.3%
정점의 피지컬,GM,607 LP,219승 219패 53.2%
잔 나,GM,607 LP,92승 92패 62.6%
병 패,M,607 LP,184승 184패 53.6%
벌레들 안 믿어,GM,607 LP,257승 257패 55.3%
민글러,GM,607 LP,131승 131패 58.0%
딩가딩가할래,M,607 LP,268승 268패 55.1%
grieve sea,GM,607 LP,271승 271패 56.6%
lofi,GM,607 LP,244승 244패 52.5%
Twitch 탐탐이,GM,607 LP,285승 285패 53.3%
홍 수,GM,606 LP,115승 115패 59.0%
럭 스,GM,606 LP,256승 256패 59.1%
도 구,GM,606 LP,234승 234패 53.5%
나태 태민,GM,606 LP,202승 202패 54.9%
wy099,M,606 LP,242승 242패 53.2%
하남자 박무석,M,605 LP,119승 119패 61.3%
꽥꽥이,GM,605 LP,259승 259패 56.1%
박술통,GM,605 LP,288승 288패 53.4%
먹고자고게임해 ,GM,605 LP,220승 220패 53.1%
문 득,GM,605 LP,479승 479패 51.6%
기간티아,GM,605 LP,331승 331패 52.8%
rbdvrewewvwe,GM,605 LP,533승 533패 51.2%
HSG guardian1,GM,605 LP,120승 120패 60.0%
Gen G samD,GM,605 LP,172승 172패 56.8%
zhang wen zi,GM,604 LP,376승 376패 53.1%
Winter0,GM,604 LP,103승 103패 61.7%
xiaolianyi,M,603 LP,263승 263패 55.8%
don t  mind,M,603 LP,150승 150패 63.6%
누누교수,GM,602 LP,339승 339패 51.5%
피의 군주,GM,602 LP,95승 95패 66.9%
aierlanlaozhu,GM,602 LP,327승 327패 54.9%
Dante Ramirez ,GM,602 LP,137승 137패 55.2%
05 레데리,GM,602 LP,127승 127패 58.0%
역천괴,GM,601 LP,318승 318패 55.3%
삼대 괴수 지구 최대의 결전,GM,601 LP,209승 209패 54.0%
0102609352,GM,601 LP,218승 218패 58.0%
야발놈,GM,600 LP,214승 214패 53.6%
사람 안 믿어,GM,600 LP,263승 263패 52.6%
도구뽑기망겜,GM,600 LP,286승 286패 53.3%
누가 최고야,GM,600 LP,351승 351패 52.4%
Swain,GM,600 LP,174승 174패 54.9%
Calculus1Grade,GM,600 LP,111승 111패 67.3%
ABOUG,GM,600 LP,745승 745패 51.3%
표창이다 죽어랏,M,599 LP,298승 298패 53.4%
개인팟,M,599 LP,426승 426패 52.0%
고추바사삭맛있어,M,599 LP,176승 176패 55.7%
안톤 쉬거,M,598 LP,349승 349패 52.4%
God JeongIn,M,598 LP,243승 243패 53.3%
내 채팅용,M,597 LP,318승 318패 55.2%
chaojibaobeijojo,M,597 LP,367승 367패 52.1%
YoojungHukiriLee,M,597 LP,195승 195패 55.6%
5leec,M,597 LP,137승 137패 55.9%
광바다,M,596 LP,278승 278패 52.9%
간디도롤하면폭력,M,596 LP,551승 551패 51.1%
Kiw1 doctor,GM,596 LP,371승 371패 51.6%
IllIIllI,GM,596 LP,90승 90패 60.0%
수호망,M,595 LP,222승 222패 54.4%
win3laneaddhpplz,M,595 LP,344승 344패 53.8%
Mihile,GM,595 LP,270승 270패 53.3%
크리스챤 Dior,M,594 LP,94승 94패 66.7%
괴물미드,M,594 LP,162승 162패 59.1%
8 Is Enuff,GM,594 LP,375승 375패 51.5%
Riris,M,594 LP,261승 261패 54.0%
hide on bush,M,593 LP,373승 373패 52.9%
맛다시맛얼음,M,593 LP,232승 232패 53.6%
트위치라쿤99,M,593 LP,152승 152패 57.6%
flyflyo,M,593 LP,92승 92패 70.8%
챔프처음해도잘함,M,592 LP,621승 621패 50.8%
빵봉투,M,592 LP,177승 177패 54.1%
znwqeijzdfnaq,GM,591 LP,142승 142패 57.5%
gd1278746631,M,591 LP,169승 169패 55.4%
Capoo,M,591 LP,159승 159패 55.2%
탱 녹,M,590 LP,325승 325패 52.6%
Enndme,GM,589 LP,362승 362패 52.2%
지 댕 Ol,M,588 LP,397승 397패 52.1%
Oner,M,588 LP,193승 193패 56.6%
sunghyuk39,M,588 LP,339승 339패 51.9%
hfy,M,588 LP,283승 283패 54.3%
T1en,M,588 LP,262승 262패 54.0%
Two people,GM,588 LP,394승 394패 52.0%
문채은,M,586 LP,124승 124패 57.7%
Co24,M,586 LP,127승 127패 57.2%
marshmallowo,M,585 LP,566승 566패 51.3%
이러지마세요,M,584 LP,186승 186패 53.8%
패배토템 정재훈,M,584 LP,69승 69패 63.9%
밀리마스,M,583 LP,396승 396패 51.9%
Daopa,M,583 LP,170승 170패 54.0%
호날두,M,582 LP,206승 206패 54.5%
KANED,M,581 LP,555승 555패 51.3%
키 나,M,580 LP,176승 176패 55.2%
추억들을지우,M,579 LP,390승 390패 52.3%
송유의생각,M,579 LP,426승 426패 52.0%
gkrjs,M,579 LP,220승 220패 54.1%
aidorusama,M,579 LP,677승 677패 51.3%
대황칰,M,579 LP,312승 312패 53.9%
MlDKING,M,579 LP,267승 267패 52.9%
Mir,M,578 LP,113승 113패 59.5%
노오란감귤,M,577 LP,378승 378패 52.1%
qazwsxedcrfvdfa,M,577 LP,273승 273패 53.8%
Hyun min 06,M,577 LP,312승 312패 52.7%
캐 인,M,576 LP,223승 223패 52.7%
일상생활계정,M,576 LP,363승 363패 52.4%
