name,tear,rate,score
Baut,GRANDMASTER,387승 356패 (52.09%),848점
Fiora Gwen,GRANDMASTER,193승 159패 (54.83%),848점
Lovepanpan,GRANDMASTER,627승 583패 (51.82%),847점
T1 Dal,GRANDMASTER,250승 214패 (53.88%),847점
운명에 대적하다,GRANDMASTER,678승 645패 (51.25%),847점
꼬집어,GRANDMASTER,634승 587패 (51.92%),847점
MILEJUG,GRANDMASTER,242승 189패 (56.15%),846점
라 코,GRANDMASTER,307승 271패 (53.11%),846점
렝꽁이,GRANDMASTER,374승 334패 (52.82%),845점
qazwsx123987,GRANDMASTER,436승 364패 (54.50%),844점
Attack 0n Titan,GRANDMASTER,634승 598패 (51.46%),844점
아라드,GRANDMASTER,483승 442패 (52.22%),844점
최기명,GRANDMASTER,195승 144패 (57.52%),843점
지는날을보고싶다,GRANDMASTER,157승 115패 (57.72%),843점
Destiny,GRANDMASTER,395승 361패 (52.25%),843점
yuxin,GRANDMASTER,498승 463패 (51.82%),842점
lIlIlIlIllIIIlI,GRANDMASTER,221승 190패 (53.77%),842점
iwasfraid1,GRANDMASTER,142승 99패 (58.92%),842점
기묘기묘,GRANDMASTER,374승 343패 (52.16%),842점
지효옥아기,GRANDMASTER,189승 132패 (58.88%),842점
규 보 리,GRANDMASTER,191승 155패 (55.20%),841점
1vsAll,GRANDMASTER,681승 632패 (51.87%),841점
용찌빵,GRANDMASTER,120승 74패 (61.86%),838점
QuidSkrrrrr,GRANDMASTER,461승 422패 (52.21%),837점
yskmismyson,GRANDMASTER,162승 125패 (56.45%),836점
해삐유삐,GRANDMASTER,128승 95패 (57.40%),836점
duodianzixin,GRANDMASTER,493승 457패 (51.89%),836점
sunghyuk39,GRANDMASTER,515승 469패 (52.34%),834점
럽 갈,GRANDMASTER,495승 450패 (52.38%),829점
Twitch익산누누1,GRANDMASTER,303승 269패 (52.97%),829점
FA Ro5e,GRANDMASTER,497승 460패 (51.93%),829점
Charlie2,GRANDMASTER,176승 146패 (54.66%),829점
승 핵,GRANDMASTER,175승 133패 (56.82%),828점
SDG Mitsuki,GRANDMASTER,313승 277패 (53.05%),827점
DRX Rascal,GRANDMASTER,386승 354패 (52.16%),826점
부캐 원딜,GRANDMASTER,185승 142패 (56.57%),826점
손주녁,GRANDMASTER,284승 248패 (53.38%),825점
wOxinkejian1,GRANDMASTER,447승 418패 (51.68%),825점
미친아,GRANDMASTER,198승 135패 (59.46%),825점
만족한시즌이되길,GRANDMASTER,292승 251패 (53.78%),825점
Staceyzzzz,GRANDMASTER,216승 170패 (55.96%),825점
KSCERATO,GRANDMASTER,362승 332패 (52.16%),824점
손덩연,GRANDMASTER,234승 194패 (54.67%),824점
BRO Hena,GRANDMASTER,591승 559패 (51.39%),823점
Alter Traum,GRANDMASTER,329승 304패 (51.97%),822점
jiuhua1999,GRANDMASTER,200승 143패 (58.31%),822점
나를탓하지마라,GRANDMASTER,355승 319패 (52.67%),821점
옴므의음모,GRANDMASTER,438승 352패 (55.44%),821점
외길인생 샤코,GRANDMASTER,264승 227패 (53.77%),821점
판다의대나무먹방,GRANDMASTER,489승 449패 (52.13%),821점
qqq oo,GRANDMASTER,385승 316패 (54.92%),820점
리그오브레전드ll,GRANDMASTER,325승 287패 (53.10%),819점
진주 이민웅,GRANDMASTER,376승 333패 (53.03%),818점
빈 스토리,GRANDMASTER,261승 210패 (55.41%),817점
EDGEDGEDG,GRANDMASTER,394승 354패 (52.67%),817점
qweasdqweasdqw,GRANDMASTER,297승 263패 (53.04%),817점
Mg m1d,GRANDMASTER,455승 417패 (52.18%),815점
Hide on bush,GRANDMASTER,356승 319패 (52.74%),815점
아리마 카나,GRANDMASTER,546승 513패 (51.56%),814점
Like 1999,GRANDMASTER,348승 314패 (52.57%),814점
땅우양,GRANDMASTER,319승 284패 (52.90%),814점
Gen G Namgung,GRANDMASTER,292승 254패 (53.48%),813점
전설이 될 남자,GRANDMASTER,785승 746패 (51.27%),813점
zenbukorosu,GRANDMASTER,548승 515패 (51.55%),813점
Me1ko,GRANDMASTER,170승 122패 (58.22%),811점
하기싫다 안할래,GRANDMASTER,266승 226패 (54.07%),810점
Epilogue for you,GRANDMASTER,915승 887패 (50.78%),809점
NS Mihile1,GRANDMASTER,220승 176패 (55.56%),809점
꿈 희망 용기,GRANDMASTER,138승 80패 (63.30%),809점
lao Iiu,GRANDMASTER,464승 431패 (51.84%),808점
치찌치찌,GRANDMASTER,169승 130패 (56.52%),807점
CX330,GRANDMASTER,354승 305패 (53.72%),806점
타닥타닥생배하아,GRANDMASTER,336승 309패 (52.09%),806점
real gankster,GRANDMASTER,681승 653패 (51.05%),806점
fnafna,GRANDMASTER,575승 536패 (51.76%),806점
우연히 길을 걷다,GRANDMASTER,162승 135패 (54.55%),805점
Big eyed wizard,GRANDMASTER,313승 246패 (55.99%),805점
아이언까지자이라,GRANDMASTER,150승 88패 (63.03%),805점
xiaoxiaoxlao,GRANDMASTER,218승 178패 (55.05%),805점
NS Quad,GRANDMASTER,239승 190패 (55.71%),805점
즐기시게냅둬,GRANDMASTER,237승 201패 (54.11%),804점
강호에 은거하다,GRANDMASTER,408승 340패 (54.55%),804점
임윤서S2,GRANDMASTER,417승 385패 (52.00%),803점
DieThal,GRANDMASTER,452승 414패 (52.19%),802점
사람 싫어함,GRANDMASTER,168승 130패 (56.38%),802점
예 샨,GRANDMASTER,218승 180패 (54.77%),802점
Jkw QaQ,GRANDMASTER,239승 184패 (56.50%),801점
그 해는 서둘러,GRANDMASTER,680승 648패 (51.20%),801점
Permaban12474906,GRANDMASTER,147승 109패 (57.42%),801점
321512520,GRANDMASTER,418승 354패 (54.15%),800점
huan ting,GRANDMASTER,248승 191패 (56.49%),800점
석 태 마,GRANDMASTER,958승 918패 (51.07%),800점
수수한수민,GRANDMASTER,226승 180패 (55.67%),799점
1325654632168,GRANDMASTER,199승 160패 (55.43%),798점
잘떠먹여주세요,GRANDMASTER,329승 286패 (53.50%),798점
노오란감귤,GRANDMASTER,556승 508패 (52.26%),798점
그냥 체념하자,GRANDMASTER,287승 216패 (57.06%),798점
TimeSound,GRANDMASTER,159승 113패 (58.46%),798점
투정꾼 ,GRANDMASTER,372승 330패 (52.99%),797점
DARIKING,GRANDMASTER,209승 178패 (54.01%),796점
yecha8,GRANDMASTER,224승 188패 (54.37%),794점
blueil,GRANDMASTER,251승 203패 (55.29%),794점
T1 Gumayusi,GRANDMASTER,318승 265패 (54.55%),794점
독기품기,GRANDMASTER,212승 176패 (54.64%),794점
1000원짜리변호사,GRANDMASTER,264승 234패 (53.01%),792점
T1 Sup Test1,GRANDMASTER,472승 429패 (52.39%),791점
MooJin777,GRANDMASTER,215승 179패 (54.57%),791점
상처꽃,GRANDMASTER,189승 160패 (54.15%),790점
신 격,GRANDMASTER,109승 76패 (58.92%),790점
wohuizuodegenhao,GRANDMASTER,240승 203패 (54.18%),789점
WHO DARES WlNS ,GRANDMASTER,136승 102패 (57.14%),788점
이 별에서 이별,GRANDMASTER,318승 280패 (53.18%),788점
운빨게임777,GRANDMASTER,344승 306패 (52.92%),787점
상식적으로,GRANDMASTER,236승 206패 (53.39%),787점
변쌍호,GRANDMASTER,166승 127패 (56.66%),786점
wqeqweqweq,GRANDMASTER,146승 106패 (57.94%),786점
Fisherr,GRANDMASTER,558승 520패 (51.76%),786점
hcbyxcbl,GRANDMASTER,336승 246패 (57.73%),786점
DRX 지옥락,GRANDMASTER,619승 587패 (51.33%),784점
Turned to leave,GRANDMASTER,408승 382패 (51.65%),783점
120clock,GRANDMASTER,282승 250패 (53.01%),783점
Squad5,GRANDMASTER,282승 210패 (57.32%),781점
ezez game1,GRANDMASTER,190승 126패 (60.13%),780점
안미안해서미안1,GRANDMASTER,127승 70패 (64.47%),780점
잡 째,GRANDMASTER,250승 201패 (55.43%),779점
가로우 라타,GRANDMASTER,501승 465패 (51.86%),779점
김민교 수제자,GRANDMASTER,187승 158패 (54.20%),777점
최강산왕에이긴다,GRANDMASTER,255승 219패 (53.80%),777점
Sry Sup Gap ToT,GRANDMASTER,167승 129패 (56.42%),777점
디지몬1,GRANDMASTER,116승 80패 (59.18%),777점
쭌 베,GRANDMASTER,77승 42패 (64.71%),777점
경남양산신기동,GRANDMASTER,292승 213패 (57.82%),776점
날 두고 가시나,GRANDMASTER,468승 438패 (51.66%),775점
소년최선을다해라,GRANDMASTER,239승 204패 (53.95%),775점
haishangshenghuo,GRANDMASTER,288승 254패 (53.14%),774점
청바지입니다,GRANDMASTER,351승 314패 (52.78%),774점
Apdao,GRANDMASTER,233승 194패 (54.57%),774점
cxzasdqwe,GRANDMASTER,344승 315패 (52.20%),774점
세카이와잔고쿠다,GRANDMASTER,396승 354패 (52.80%),774점
ike OVO,GRANDMASTER,282승 213패 (56.97%),773점
시간의 숲 FoT,GRANDMASTER,529승 502패 (51.31%),773점
헤어지기 싫어,GRANDMASTER,408승 375패 (52.11%),773점
죽이고 싶다1,GRANDMASTER,236승 211패 (52.80%),772점
3성 라칸,GRANDMASTER,163승 114패 (58.84%),771점
xiekewu,GRANDMASTER,188승 135패 (58.20%),771점
포뇨의 지느러미,GRANDMASTER,357승 317패 (52.97%),771점
생각 또 생각,GRANDMASTER,148승 93패 (61.41%),770점
웃음과농담,GRANDMASTER,719승 671패 (51.73%),770점
t1 dol,GRANDMASTER,495승 458패 (51.94%),770점
Uzi fight,GRANDMASTER,338승 262패 (56.33%),769점
BRO Gyosoo,GRANDMASTER,562승 524패 (51.75%),768점
대머리,GRANDMASTER,372승 342패 (52.10%),768점
IlIIIIIIIIllllll,GRANDMASTER,118승 79패 (59.90%),768점
운동1시간 2재획,GRANDMASTER,437승 412패 (51.47%),768점
씨야보람,GRANDMASTER,355승 323패 (52.36%),767점
3333333,GRANDMASTER,280승 252패 (52.63%),767점
척척박사 도구,GRANDMASTER,342승 314패 (52.13%),766점
mianbaoshi,GRANDMASTER,212승 160패 (56.99%),766점
Yugeon,GRANDMASTER,242승 202패 (54.50%),766점
eeeLeee,GRANDMASTER,351승 313패 (52.86%),764점
GO환희,GRANDMASTER,455승 411패 (52.54%),764점
BRO Raptor,GRANDMASTER,551승 516패 (51.64%),764점
최선의 안배,GRANDMASTER,320승 281패 (53.24%),763점
악 신,GRANDMASTER,190승 145패 (56.72%),763점
포기를 포기하라,GRANDMASTER,186승 134패 (58.13%),763점
바루스못하는사람,GRANDMASTER,219승 172패 (56.01%),763점
Erilia,GRANDMASTER,106승 78패 (57.61%),762점
돈 비 어프레이드,GRANDMASTER,627승 588패 (51.60%),762점
마포고등학교미드,GRANDMASTER,291승 259패 (52.91%),761점
메루링,GRANDMASTER,492승 454패 (52.01%),761점
사람위에사람없고,GRANDMASTER,179승 143패 (55.59%),760점
다시사랑해도너를,GRANDMASTER,190승 129패 (59.56%),760점
Daopa,GRANDMASTER,194승 149패 (56.56%),759점
어어어 푸푸푸우,GRANDMASTER,531승 461패 (53.53%),759점
병 패,GRANDMASTER,431승 383패 (52.95%),758점
IZONE 김채원,GRANDMASTER,102승 68패 (60.00%),758점
달 위의 사람,GRANDMASTER,287승 228패 (55.73%),756점
xixibaby,GRANDMASTER,145승 93패 (60.92%),756점
Cotty,GRANDMASTER,181승 139패 (56.56%),756점
Miaoniu3,GRANDMASTER,687승 625패 (52.36%),755점
신희수의 미니핀,GRANDMASTER,100승 70패 (58.82%),755점
JDGlzq3,GRANDMASTER,326승 261패 (55.54%),755점
Sadays,GRANDMASTER,134승 97패 (58.01%),755점
재하의 새벽,GRANDMASTER,172승 128패 (57.33%),755점
jiuyouziqu,GRANDMASTER,207승 170패 (54.91%),754점
신이 되는 길,GRANDMASTER,315승 251패 (55.65%),754점
hulatang,GRANDMASTER,494승 429패 (53.52%),754점
블루리쉬잘해요,GRANDMASTER,197승 154패 (56.13%),754점
No one loves me,GRANDMASTER,290승 249패 (53.80%),754점
Just go to win,GRANDMASTER,320승 286패 (52.81%),753점
이주상의 검,GRANDMASTER,118승 70패 (62.77%),753점
그냥 너,GRANDMASTER,288승 236패 (54.96%),753점
new number ,GRANDMASTER,224승 166패 (57.44%),753점
Xianghanzhi1,GRANDMASTER,479승 436패 (52.35%),752점
FA R0se,GRANDMASTER,481승 438패 (52.34%),751점
대구마광철,GRANDMASTER,376승 339패 (52.59%),751점
방패류만 해요,GRANDMASTER,417승 381패 (52.26%),750점
golden hour3,GRANDMASTER,348승 313패 (52.65%),750점
Sun7z,GRANDMASTER,126승 60패 (67.74%),749점
핑크빈띠부씰,GRANDMASTER,262승 164패 (61.50%),749점
막강주니,GRANDMASTER,722승 680패 (51.50%),749점
학교 앞 놀이터,GRANDMASTER,526승 498패 (51.37%),749점
수라차,GRANDMASTER,334승 304패 (52.35%),748점
Yomiya,GRANDMASTER,492승 449패 (52.28%),747점
bravery,GRANDMASTER,619승 590패 (51.20%),747점
내가 아쉬웠다,GRANDMASTER,244승 205패 (54.34%),747점
웅 맛있엉,GRANDMASTER,481승 441패 (52.17%),747점
김율환,GRANDMASTER,481승 435패 (52.51%),746점
qweraszdfgyz,GRANDMASTER,359승 326패 (52.41%),746점
전동엽,GRANDMASTER,240승 213패 (52.98%),746점
GALBRO,GRANDMASTER,284승 239패 (54.30%),746점
Sereno,GRANDMASTER,283승 251패 (53.00%),745점
27August,GRANDMASTER,229승 184패 (55.45%),745점
Smileman1,GRANDMASTER,359승 294패 (54.98%),745점
xvsdvbvdfbq,GRANDMASTER,389승 347패 (52.85%),743점
sensitive3,GRANDMASTER,246승 191패 (56.29%),743점
hibyenihao,GRANDMASTER,607승 552패 (52.37%),743점
디알엑스스,GRANDMASTER,252승 217패 (53.73%),743점
aowamzosq,GRANDMASTER,367승 334패 (52.35%),743점
qwerrqq,GRANDMASTER,207승 148패 (58.31%),742점
온 재,GRANDMASTER,687승 654패 (51.23%),742점
kwise,GRANDMASTER,466승 438패 (51.55%),742점
김진세,GRANDMASTER,192승 156패 (55.17%),742점
ycx,GRANDMASTER,418승 387패 (51.93%),741점
qwehzcjkgweajkaz,GRANDMASTER,466승 429패 (52.07%),741점
AFF1,GRANDMASTER,840승 802패 (51.16%),740점
Greeeeed,GRANDMASTER,107승 62패 (63.31%),740점
look bot plz,GRANDMASTER,134승 73패 (64.73%),739점
NS Mihile,GRANDMASTER,367승 340패 (51.91%),739점
심심해3,GRANDMASTER,245승 212패 (53.61%),739점
Yeoubi,GRANDMASTER,263승 232패 (53.13%),739점
gnpm,GRANDMASTER,769승 730패 (51.30%),738점
간절함간절함,GRANDMASTER,553승 520패 (51.54%),737점
ranranbaby,GRANDMASTER,341승 285패 (54.47%),737점
cuicuishu,GRANDMASTER,298승 232패 (56.23%),737점
꿀벌말벌땡벌,GRANDMASTER,176승 133패 (56.96%),736점
점수 약탈꾼,GRANDMASTER,195승 167패 (53.87%),735점
과인이 두려운가 ,GRANDMASTER,624승 593패 (51.27%),734점
주 목,GRANDMASTER,168승 136패 (55.26%),734점
NEKOA,GRANDMASTER,192승 128패 (60.00%),734점
duoxiezixin,GRANDMASTER,220승 179패 (55.14%),733점
signo01,GRANDMASTER,346승 273패 (55.90%),733점
카르맛,GRANDMASTER,198승 167패 (54.25%),733점
쏘리의 룩북,GRANDMASTER,77승 41패 (65.25%),732점
qasdzxcvewz,GRANDMASTER,311승 270패 (53.53%),732점
FA NaKyung,GRANDMASTER,191승 144패 (57.01%),732점
tadijfolz1em,GRANDMASTER,142승 105패 (57.49%),731점
물렁한딱딱복숭아,GRANDMASTER,182승 115패 (61.28%),731점
아라가키 유이,GRANDMASTER,110승 73패 (60.11%),729점
뭐너가어쩔건데,GRANDMASTER,215승 181패 (54.29%),727점
Run Higher,GRANDMASTER,267승 232패 (53.51%),726점
Zhi FU,GRANDMASTER,392승 335패 (53.92%),726점
지응성,GRANDMASTER,359승 321패 (52.79%),726점
babyting,GRANDMASTER,487승 453패 (51.81%),726점
너만안되는연애,GRANDMASTER,186승 115패 (61.79%),726점
Vanilla crepe,GRANDMASTER,243승 163패 (59.85%),726점
00 OP2,GRANDMASTER,264승 232패 (53.23%),726점
DRX Aegis,GRANDMASTER,582승 533패 (52.20%),725점
핑핑아 울지마,GRANDMASTER,344승 302패 (53.25%),725점
GABUNGKlNG,GRANDMASTER,432승 401패 (51.86%),725점
dndnfgo,GRANDMASTER,278승 252패 (52.45%),725점
최애의 구마유시,GRANDMASTER,158승 94패 (62.70%),724점
Evil lin,GRANDMASTER,92승 52패 (63.89%),724점
Croquette,GRANDMASTER,465승 424패 (52.31%),724점
콩알탄콩콩,GRANDMASTER,232승 195패 (54.33%),724점
앵 우,GRANDMASTER,235승 168패 (58.31%),723점
HLE HS,GRANDMASTER,741승 703패 (51.32%),723점
트위치 이렐장군2,GRANDMASTER,393승 351패 (52.82%),723점
김범수급 늪 설치,GRANDMASTER,310승 265패 (53.91%),722점
뽀메리카,GRANDMASTER,429승 379패 (53.09%),722점
GG River,GRANDMASTER,252승 220패 (53.39%),722점
yiqunpi9,GRANDMASTER,263승 212패 (55.37%),721점
고도의지성교전맨,GRANDMASTER,408승 366패 (52.71%),721점
yzcyzc,GRANDMASTER,715승 654패 (52.23%),721점
잘하고 있는 걸까,GRANDMASTER,365승 329패 (52.59%),721점
용과호랑이용,GRANDMASTER,287승 255패 (52.95%),720점
계인직,GRANDMASTER,155승 108패 (58.94%),720점
dfqwdqdwqe,GRANDMASTER,182승 157패 (53.69%),720점
U Rong,GRANDMASTER,471승 423패 (52.68%),720점
체급차이현,GRANDMASTER,472승 433패 (52.15%),719점
봇버프까지숨참음,GRANDMASTER,153승 113패 (57.52%),719점
xiaocai04,GRANDMASTER,216승 148패 (59.34%),718점
하트 둥글다,GRANDMASTER,677승 642패 (51.33%),717점
krid3,GRANDMASTER,190승 137패 (58.10%),717점
G1psyDanger,GRANDMASTER,779승 744패 (51.15%),717점
던갈교수,GRANDMASTER,378승 331패 (53.31%),716점
정글오공 김휘인,GRANDMASTER,657승 621패 (51.41%),716점
멘탈잡자냥,GRANDMASTER,221승 183패 (54.70%),716점
aurorarr,GRANDMASTER,224승 155패 (59.10%),716점
진명귀환,GRANDMASTER,628승 601패 (51.10%),715점
sldjsm,GRANDMASTER,422승 380패 (52.62%),715점
사랑스러운 슬기,GRANDMASTER,210승 188패 (52.76%),715점
솜 콩,GRANDMASTER,331승 300패 (52.46%),715점
사랑못해,GRANDMASTER,136승 75패 (64.45%),714점
나락 캐리,GRANDMASTER,120승 83패 (59.11%),714점
By 불비,GRANDMASTER,152승 122패 (55.47%),713점
KDF 재현,GRANDMASTER,439승 398패 (52.45%),713점
동냥아치,GRANDMASTER,305승 272패 (52.86%),712점
매 루,GRANDMASTER,426승 395패 (51.89%),712점
Xerath,GRANDMASTER,216승 157패 (57.91%),711점
리샤오랑,GRANDMASTER,128승 94패 (57.66%),711점
Yfqaq1,GRANDMASTER,208승 161패 (56.37%),710점
Gen G Ruler,GRANDMASTER,314승 284패 (52.51%),710점
willumarswithme,GRANDMASTER,495승 458패 (51.94%),709점
asdasdlkjh,GRANDMASTER,104승 50패 (67.53%),709점
밀가루보단쌀밥,GRANDMASTER,619승 585패 (51.41%),709점
HOR0,GRANDMASTER,127승 95패 (57.21%),709점
71newda,GRANDMASTER,533승 469패 (53.19%),709점
Moonlight1,GRANDMASTER,306승 253패 (54.74%),708점
제주도산 숟가락,GRANDMASTER,546승 512패 (51.61%),708점
짜증나화나열받아,GRANDMASTER,448승 414패 (51.97%),708점
보 류 ,GRANDMASTER,404승 371패 (52.13%),708점
L0c0,GRANDMASTER,252승 207패 (54.90%),707점
a supernova,GRANDMASTER,582승 549패 (51.46%),707점
메가 토로,GRANDMASTER,256승 198패 (56.39%),707점
sajikfdgx,GRANDMASTER,218승 165패 (56.92%),706점
Quitt,GRANDMASTER,1217승 1177패 (50.84%),706점
asdqwerx,GRANDMASTER,680승 638패 (51.59%),706점
wjw,GRANDMASTER,251승 179패 (58.37%),706점
kuluomi,GRANDMASTER,747승 721패 (50.89%),706점
가끔씩하는협곡1,GRANDMASTER,181승 135패 (57.28%),706점
유미만 안 함,GRANDMASTER,76승 46패 (62.30%),706점
langman de,GRANDMASTER,138승 111패 (55.42%),706점
Azhy,GRANDMASTER,435승 398패 (52.22%),706점
야돈급 반응속도,GRANDMASTER,282승 239패 (54.13%),705점
유미뾰이 전설,GRANDMASTER,280승 230패 (54.90%),705점
T1 Zeus,GRANDMASTER,233승 195패 (54.44%),705점
H1ng,GRANDMASTER,467승 439패 (51.55%),704점
위기를 곧 기회로,GRANDMASTER,106승 37패 (74.13%),704점
1픽보다잘함,GRANDMASTER,322승 287패 (52.87%),704점
아 횬,GRANDMASTER,404승 373패 (51.99%),704점
godeppin,GRANDMASTER,252승 218패 (53.62%),703점
Iove poppy,GRANDMASTER,551승 514패 (51.74%),703점
하이라이트 모음,GRANDMASTER,159승 123패 (56.38%),703점
ipgu,GRANDMASTER,642승 612패 (51.20%),703점
단국 대표 미드 ,GRANDMASTER,318승 286패 (52.65%),702점
Head Banger,GRANDMASTER,374승 329패 (53.20%),702점
kismets,GRANDMASTER,325승 301패 (51.92%),702점
zhindaohaowuxi,GRANDMASTER,348승 312패 (52.73%),701점
상랑해,GRANDMASTER,276승 247패 (52.77%),701점
Imagine Legends,GRANDMASTER,282승 254패 (52.61%),700점
쉔드백,GRANDMASTER,441승 410패 (51.82%),699점
hongdebifang,GRANDMASTER,502승 448패 (52.84%),698점
이지만1,GRANDMASTER,184승 124패 (59.74%),698점
김떡순,GRANDMASTER,349승 313패 (52.72%),698점
언더덕,GRANDMASTER,272승 233패 (53.86%),698점
본 듀,GRANDMASTER,248승 224패 (52.54%),697점
성진우 fan,GRANDMASTER,287승 253패 (53.15%),697점
랄랄루랄랄라,GRANDMASTER,545승 503패 (52.00%),697점
청포도육포,GRANDMASTER,158승 134패 (54.11%),696점
도 태,GRANDMASTER,484승 456패 (51.49%),696점
메타인지1,GRANDMASTER,522승 492패 (51.48%),695점
Private Mail,GRANDMASTER,1147승 1111패 (50.80%),695점
소 브,GRANDMASTER,185승 146패 (55.89%),695점
Useful bowl,GRANDMASTER,488승 458패 (51.59%),695점
까누리,GRANDMASTER,238승 211패 (53.01%),695점
역시폭군,GRANDMASTER,114승 54패 (67.86%),694점
1624,GRANDMASTER,411승 359패 (53.38%),694점
drx크로꼬,GRANDMASTER,237승 194패 (54.99%),694점
GM cassiopeia,GRANDMASTER,340승 303패 (52.88%),694점
거위랑맞짱떠서짐,GRANDMASTER,241승 207패 (53.79%),692점
zhaozhaozha0,GRANDMASTER,270승 228패 (54.22%),691점
응봉산토깽이,GRANDMASTER,256승 225패 (53.22%),691점
Baby You Perfect,GRANDMASTER,409승 362패 (53.05%),690점
NS Sounda,GRANDMASTER,308승 273패 (53.01%),689점
IlIlIlllIllIlI,GRANDMASTER,441승 388패 (53.20%),689점
Thug sup,GRANDMASTER,269승 203패 (56.99%),689점
hazard0us,GRANDMASTER,159승 77패 (67.37%),689점
langmanbusi,GRANDMASTER,548승 516패 (51.50%),688점
좋아해요qaq,GRANDMASTER,212승 151패 (58.40%),688점
고마워요감사해요,GRANDMASTER,301승 269패 (52.81%),687점
miku love,GRANDMASTER,1025승 990패 (50.87%),687점
